,efp,auc,ado
0,EFP_3_5_2_k_0.5_b_0.5,0.9532153794079758,0.9777421905415548
0,EFP_3_5_2_k_0.5_b_1,0.9532491413145988,0.9774435245255514
0,EFP_3_5_2_k_0.5_b_2,0.9531574614727312,0.9773768441568552
0,EFP_3_5_2_k_1_b_0.5,0.9535047990102516,0.9776233341521092
0,EFP_3_5_2_k_1_b_1,0.9533721094987636,0.9776344824873552
0,EFP_3_5_2_k_1_b_2,0.9532959185542662,0.9773905449034406
0,EFP_3_5_2_k_2_b_0.5,0.953373096294064,0.9772724718605058
0,EFP_3_5_2_k_2_b_1,0.9531200184759544,0.9764682178457844
0,EFP_3_5_2_k_2_b_2,0.9530781455964492,0.9767177708012076
0,EFP_3_5_3_k_0.5_b_0.5,0.9531076159659276,0.9773952160699464
0,EFP_3_5_3_k_0.5_b_1,0.953222609242768,0.9770244854350072
0,EFP_3_5_3_k_1_b_0.5,0.9532870902371692,0.9772780726899388
0,EFP_3_5_3_k_1_b_1,0.9534540563891748,0.9775890745684944
0,EFP_3_5_3_k_1_b_2,0.9531420472882164,0.9768373953849784
0,EFP_3_5_3_k_2_b_0.5,0.9533819518194724,0.9771973988506588
0,EFP_3_5_3_k_2_b_1,0.9533728792115781,0.9776086874503812
0,EFP_3_5_3_k_2_b_2,0.9533691683850836,0.9776674121298036
0,EFP_4_3_0_k_0.5_b_0.5,0.9531751774036044,0.9775879064600128
0,EFP_4_3_0_k_0.5_b_1,0.9533766602468764,0.9774194247532232
0,EFP_4_3_0_k_0.5_b_2,0.9530623384154336,0.9777051580602668
0,EFP_4_3_0_k_1_b_0.5,0.953129282774044,0.977258770785588
0,EFP_4_3_0_k_1_b_1,0.9532994617468408,0.9773382406652994
0,EFP_4_3_0_k_1_b_2,0.9532290526365542,0.977237133726722
0,EFP_4_3_0_k_2_b_0.5,0.9533035182012932,0.9776625778542686
0,EFP_4_3_0_k_2_b_1,0.9533568617481546,0.9774417198942644
0,EFP_4_3_0_k_2_b_2,0.9532612923497458,0.9780479386077576
0,EFP_4_4_0_k_0.5_b_0.5,0.953028990633553,0.9769698818391984
0,EFP_4_4_0_k_0.5_b_1,0.953099286414542,0.9775037286415864
0,EFP_4_4_0_k_0.5_b_2,0.9532672144415624,0.9769731112147516
0,EFP_4_4_0_k_1_b_0.5,0.9531628472624064,0.9770798180706044
0,EFP_4_4_0_k_1_b_2,0.9533318597258452,0.9775936694269541
0,EFP_4_4_0_k_2_b_0.5,0.9534141779965092,0.9776787219388616
0,EFP_4_4_0_k_2_b_1,0.953363087259446,0.9775799511944516
0,EFP_4_4_0_k_2_b_2,0.9531219973946158,0.9773046719159262
0,EFP_4_5_0_k_0.5_b_0.5,0.9533052660533088,0.9774554567668148
0,EFP_4_5_0_k_0.5_b_1,0.9532211610181835,0.9769137838998528
0,EFP_4_5_0_k_0.5_b_2,0.9531840191128548,0.9772010477146864
0,EFP_4_5_0_k_1_b_0.5,0.9532379536984844,0.9772645176205408
0,EFP_4_5_0_k_1_b_1,0.9531711955740064,0.9777388188377178
0,EFP_4_5_0_k_1_b_2,0.9531203065432532,0.9774193703753056
0,EFP_4_5_0_k_2_b_0.5,0.9532808133012892,0.977029283329052
0,EFP_4_5_0_k_2_b_1,0.9533834124521988,0.9777967220062901
0,EFP_4_5_0_k_2_b_2,0.9533210485460414,0.9776505908040072
0,EFP_4_5_1_k_0.5_b_0.5,0.9531616143522876,0.9771164889714441
0,EFP_4_5_1_k_0.5_b_1,0.9534179956322266,0.977881757225916
0,EFP_4_5_1_k_0.5_b_2,0.9530454417019416,0.9769530431599641
0,EFP_4_5_1_k_1_b_0.5,0.9533014050170944,0.9777484694045468
0,EFP_4_5_1_k_1_b_1,0.9533049557697556,0.9777509668781036
0,EFP_4_5_1_k_1_b_2,0.952862908275668,0.9768720610451722
0,EFP_4_5_1_k_2_b_0.5,0.9531668522442692,0.9774868353454921
0,EFP_4_5_1_k_2_b_1,0.9533273175938308,0.9774507490194756
0,EFP_4_5_1_k_2_b_2,0.9531749756812944,0.9771785531379288
0,EFP_4_3_1_k_0.5_b_0.5,0.9531877216992548,0.9772307302060272
0,EFP_4_3_1_k_0.5_b_1,0.952907988127898,0.9767419085538144
0,EFP_4_3_1_k_0.5_b_2,0.9532576742203132,0.9775140015717402
0,EFP_4_3_1_k_1_b_0.5,0.9532632437240921,0.9773664087516124
0,EFP_4_3_1_k_1_b_1,0.953241921551922,0.9772563260935354
0,EFP_4_3_1_k_1_b_2,0.9531637315285324,0.9771255182600108
0,EFP_4_3_1_k_2_b_0.5,0.9533522472073116,0.9772821774945776
0,EFP_4_3_1_k_2_b_1,0.9532935356549788,0.9774699781659388
0,EFP_4_3_1_k_2_b_2,0.9531974275384008,0.977814622962979
0,EFP_4_4_1_k_0.5_b_0.5,0.9533679413150318,0.9778247104569434
0,EFP_4_4_1_k_0.5_b_1,0.9532281041376924,0.9772861728694348
0,EFP_4_4_1_k_0.5_b_2,0.9533442317635228,0.977669472715874
0,EFP_4_4_1_k_1_b_0.5,0.9531620019487259,0.9776595104213074
0,EFP_4_4_1_k_1_b_1,0.9531464967071686,0.9770349392580604
0,EFP_4_4_1_k_1_b_2,0.953109009813889,0.9775422051937814
0,EFP_4_4_1_k_2_b_0.5,0.9533870249415672,0.9776769910616452
0,EFP_4_4_1_k_2_b_1,0.95323342639064,0.9773322748077876
0,EFP_4_4_1_k_2_b_2,0.9532627412143374,0.9774138238283075
0,EFP_4_4_2_k_0.5_b_0.5,0.9532872159906094,0.9775144570846941
0,EFP_4_4_2_k_0.5_b_1,0.9531926932761864,0.9775687670929384
0,EFP_4_4_2_k_0.5_b_2,0.9533098746100834,0.9773463406646068
0,EFP_4_4_2_k_1_b_0.5,0.9534707881567779,0.9773841231310636
0,EFP_4_4_2_k_1_b_1,0.9533734574742,0.9775815926316584
0,EFP_4_4_2_k_1_b_2,0.9531916055277304,0.9770293017681562
0,EFP_4_4_2_k_2_b_0.5,0.9532946868361613,0.9773792886436484
0,EFP_4_4_2_k_2_b_1,0.953256609896125,0.9773519960891376
0,EFP_4_4_2_k_2_b_2,0.9529804183413296,0.9768133881110516
0,EFP_4_5_2_k_0.5_b_0.5,0.9531571227888528,0.9774636106546752
0,EFP_4_5_2_k_0.5_b_1,0.9533136903177788,0.977632056357746
0,EFP_4_5_2_k_0.5_b_2,0.9532071496897336,0.9776458103554292
0,EFP_4_5_2_k_1_b_0.5,0.9533230664731496,0.9776193924059574
0,EFP_4_5_2_k_1_b_1,0.9529291612583612,0.9770557731826356
0,EFP_4_5_2_k_1_b_2,0.9530803749979788,0.9768679360390444
0,EFP_4_5_2_k_2_b_0.5,0.9533121209798076,0.9771873647910468
0,EFP_4_5_2_k_2_b_1,0.9530079606967296,0.976856772229732
0,EFP_4_5_2_k_2_b_2,0.9530199061695226,0.9768100283041437
0,EFP_4_5_3_k_0.5_b_0.5,0.9533532372666488,0.9774876199971264
0,EFP_4_5_3_k_0.5_b_1,0.9530993484872528,0.9768141163853654
0,EFP_4_5_3_k_0.5_b_2,0.9531702330829848,0.977291007431596
0,EFP_4_5_3_k_1_b_0.5,0.9532502775036099,0.977134476729905
0,EFP_4_5_3_k_1_b_1,0.9534159779451212,0.9774162319929488
0,EFP_4_5_3_k_1_b_2,0.9531174229982324,0.976967436693162
0,EFP_4_5_3_k_2_b_0.5,0.9532906940624384,0.977706835088215
0,EFP_4_5_3_k_2_b_1,0.9533195016163268,0.9775198372084624
0,EFP_4_5_3_k_2_b_2,0.953181927440902,0.9769424967188572
0,EFP_4_5_4_k_0.5_b_0.5,0.9531563430519236,0.9773197779659724
0,EFP_4_5_4_k_0.5_b_1,0.9531022364803244,0.977053365014128
0,EFP_4_5_4_k_0.5_b_2,0.9529907184352806,0.9770895427139832
0,EFP_4_5_4_k_1_b_0.5,0.9531712054061192,0.9766689544175668
0,EFP_4_5_4_k_1_b_1,0.9532221088050372,0.977349478830107
0,EFP_4_5_4_k_1_b_2,0.953264711684902,0.9777486301600782
0,EFP_4_5_4_k_2_b_0.5,0.9532410677901452,0.9774249894441778
0,EFP_4_5_4_k_2_b_1,0.9532982036124336,0.9771641774271492
0,EFP_4_5_4_k_2_b_2,0.9532466922865541,0.977602391475712
0,EFP_4_5_5_k_0.5_b_0.5,0.952924886041404,0.9771054868646132
0,EFP_4_5_5_k_0.5_b_1,0.9533352713249128,0.9775839828024798
0,EFP_4_5_5_k_0.5_b_2,0.9532382075173907,0.9772299457599743
0,EFP_4_5_5_k_1_b_0.5,0.9531789412707059,0.9768471395866312
0,EFP_4_5_5_k_1_b_1,0.95328415355554,0.9769281217314104
0,EFP_4_5_5_k_1_b_2,0.9532035433524356,0.9771216148201782
0,EFP_4_5_5_k_2_b_0.5,0.9531803050863238,0.9777789729457672
0,EFP_4_5_5_k_2_b_1,0.9532928593752344,0.9772968638245302
0,EFP_4_5_5_k_2_b_2,0.9532717014849456,0.9777363927899144
0,EFP_4_4_3_k_0.5_b_0.5,0.9533069528166248,0.9774371933114301
0,EFP_4_4_3_k_0.5_b_1,0.9532144262770612,0.9770702221936808
0,EFP_4_4_3_k_0.5_b_2,0.9530267725841532,0.9770871529438964
0,EFP_4_4_3_k_1_b_0.5,0.9534183619564216,0.9777365178902552
0,EFP_4_4_3_k_1_b_1,0.9532576177556664,0.9778006108745301
0,EFP_4_4_3_k_1_b_2,0.9532770576022808,0.9773037963201552
0,EFP_4_4_3_k_2_b_0.5,0.953349824011562,0.9776015887515874
0,EFP_4_4_3_k_2_b_1,0.9532552128081264,0.9776970950193336
0,EFP_4_4_3_k_2_b_2,0.9532641078379872,0.9773784132860582
0,EFP_4_5_6_k_0.5_b_0.5,0.953031247371396,0.9774876561395004
0,EFP_4_5_6_k_0.5_b_1,0.9531378786084788,0.9771778053735828
0,EFP_4_5_6_k_0.5_b_2,0.9532768787442328,0.9776176252672072
0,EFP_4_5_6_k_1_b_0.5,0.9533792091480648,0.9772002449912062
0,EFP_4_5_6_k_1_b_2,0.9533434024820264,0.977594400205497
0,EFP_4_5_6_k_2_b_0.5,0.9533543471273586,0.9777452227765492
0,EFP_4_5_6_k_2_b_1,0.9532642535036554,0.9770927168212844
0,EFP_4_5_6_k_2_b_2,0.9532520539399528,0.977400615204806
0,EFP_4_5_7_k_0.5_b_0.5,0.9532362108305259,0.9777709100103952
0,EFP_4_5_7_k_0.5_b_1,0.9533623944035116,0.9774402049839616
0,EFP_4_5_7_k_0.5_b_2,0.9531127292564822,0.9770790521448754
0,EFP_4_5_7_k_1_b_0.5,0.9533968637262356,0.9776842872497812
0,EFP_4_5_7_k_1_b_1,0.9531726325104616,0.9768743578217312
0,EFP_4_5_7_k_1_b_2,0.9532827234751634,0.9774603093056596
0,EFP_4_5_7_k_2_b_0.5,0.9531834842427298,0.9770662822171776
0,EFP_4_5_7_k_2_b_1,0.9533737242212544,0.9775872476648868
0,EFP_4_5_7_k_2_b_2,0.9532718437585748,0.9771850481873744
0,EFP_4_5_8_k_0.5_b_0.5,0.9533270661109512,0.9774989484364616
0,EFP_4_5_8_k_0.5_b_1,0.9533556418221848,0.97765381963314
0,EFP_4_5_8_k_0.5_b_2,0.9530144581071344,0.9769032929243306
0,EFP_4_5_8_k_1_b_0.5,0.9534313950656697,0.9775731460528946
0,EFP_4_5_8_k_1_b_1,0.9533362224158042,0.9776462296600558
0,EFP_4_5_8_k_1_b_2,0.9531005920454936,0.9770984094110848
0,EFP_4_5_8_k_2_b_0.5,0.9533005036547724,0.9774298963767588
0,EFP_4_5_8_k_2_b_1,0.9531793308751676,0.9778031081428205
0,EFP_4_5_8_k_2_b_2,0.953011975422704,0.9772187807793296
0,EFP_4_4_4_k_0.5_b_0.5,0.9533134158986364,0.977698040962782
0,EFP_4_4_4_k_0.5_b_1,0.953270191499654,0.9771176379455804
0,EFP_4_4_4_k_0.5_b_2,0.953197873871512,0.9773013699289907
0,EFP_4_4_4_k_1_b_0.5,0.9532631615711512,0.9775526586180324
0,EFP_4_4_4_k_1_b_1,0.953365818450722,0.9775229939587176
0,EFP_4_4_4_k_1_b_2,0.9532737723886604,0.9772693157034136
0,EFP_4_4_4_k_2_b_0.5,0.9533125781530428,0.977627347759845
0,EFP_4_4_4_k_2_b_1,0.9530978206697572,0.9770075175295304
0,EFP_4_4_4_k_2_b_2,0.9532900729193252,0.9772989253112166
0,EFP_4_5_9_k_0.5_b_1,0.9532842416605488,0.977240472513253
0,EFP_4_5_9_k_0.5_b_2,0.9532949018146232,0.9777429217963959
0,EFP_4_5_9_k_1_b_0.5,0.9531254042416292,0.9774590871253382
0,EFP_4_5_9_k_1_b_1,0.953355161656686,0.977867361502438
0,EFP_4_5_9_k_1_b_2,0.9531693517528922,0.9765965593610954
0,EFP_4_5_9_k_2_b_0.5,0.9531277357723286,0.9769305299018508
0,EFP_4_5_9_k_2_b_1,0.9533119086973768,0.9776691072057848
0,EFP_4_5_9_k_2_b_2,0.9532339912451084,0.9777157007942908
0,EFP_4_5_10_k_0.5_b_0.5,0.9529647786502322,0.9771215780901442
0,EFP_4_5_10_k_0.5_b_1,0.9529768822848366,0.9773712614217334
0,EFP_4_5_10_k_0.5_b_2,0.9532526521708032,0.9774130573688116
0,EFP_4_5_10_k_1_b_0.5,0.953380627940312,0.9774956472319284
0,EFP_4_5_10_k_1_b_1,0.9525655242941886,0.9767074101693664
0,EFP_4_5_10_k_1_b_2,0.9530280380706448,0.9771039916902332
0,EFP_4_5_10_k_2_b_0.5,0.9533251591131132,0.9775952388979596
0,EFP_4_5_10_k_2_b_1,0.9531709149547932,0.9772572748705408
0,EFP_4_5_10_k_2_b_2,0.9531287138875296,0.9774193703753056
0,EFP_5_4_0_k_0.5_b_0.5,0.9532854869948096,0.9774483408548342
0,EFP_5_4_0_k_0.5_b_1,0.953305644361641,0.9771858875356808
0,EFP_5_4_0_k_0.5_b_2,0.953215137373204,0.9771946442332392
0,EFP_5_4_0_k_1_b_0.5,0.9531796882952606,0.9772484266632416
0,EFP_5_4_0_k_1_b_1,0.9534039636235396,0.9773724655050208
0,EFP_5_4_0_k_1_b_2,0.9533633497984522,0.9779434607020814
0,EFP_5_4_0_k_2_b_0.5,0.9534567306997996,0.9776618827176596
0,EFP_5_4_0_k_2_b_1,0.9532777829625874,0.977916327516813
0,EFP_5_4_0_k_2_b_2,0.9530758458341132,0.9769256394716456
0,EFP_5_5_0_k_0.5_b_0.5,0.9531928253416992,0.9772748253067416
0,EFP_5_5_0_k_0.5_b_1,0.9529425497796794,0.9771883140078588
0,EFP_5_5_0_k_0.5_b_2,0.9531986325361996,0.9769057567037122
0,EFP_5_5_0_k_1_b_1,0.9533978581376228,0.97792763649032
0,EFP_5_5_0_k_1_b_2,0.9533109628625456,0.9773568669507228
0,EFP_5_5_0_k_2_b_0.5,0.9534292243288116,0.9776440972389456
0,EFP_5_5_0_k_2_b_1,0.9533277412626826,0.977559134442105
0,EFP_5_5_0_k_2_b_2,0.9530992919106048,0.9769368591230692
0,EFP_5_4_1_k_0.5_b_0.5,0.9530269117857472,0.9768711283643144
0,EFP_5_4_1_k_0.5_b_1,0.9532228014129688,0.9774490530657264
0,EFP_5_4_1_k_0.5_b_2,0.9531449117450184,0.9773142499357822
0,EFP_5_4_1_k_1_b_0.5,0.9534568104207124,0.9777629363006298
0,EFP_5_4_1_k_1_b_1,0.9531249630925772,0.9775253480006968
0,EFP_5_4_1_k_1_b_2,0.9533312864312801,0.977250853093009
0,EFP_5_4_1_k_2_b_0.5,0.9531175024151416,0.9770853451687452
0,EFP_5_4_1_k_2_b_1,0.95320937881126,0.9773936832033188
0,EFP_5_4_1_k_2_b_2,0.9532258952003968,0.9777877315968736
0,EFP_5_5_1_k_0.5_b_0.5,0.9532073332678356,0.9777066740303464
0,EFP_5_5_1_k_0.5_b_1,0.9533150961898782,0.9774828759563416
0,EFP_5_5_1_k_0.5_b_2,0.9532331213631468,0.977127999877986
0,EFP_5_5_1_k_1_b_0.5,0.9534238544833188,0.9777039181798698
0,EFP_5_5_1_k_1_b_1,0.9533518629309108,0.9777163425261448
0,EFP_5_5_1_k_1_b_2,0.95333220159376,0.9775029620377536
0,EFP_5_5_1_k_2_b_0.5,0.9533374131894404,0.9774057784759675
0,EFP_5_5_1_k_2_b_1,0.9533079978125912,0.977344789775254
0,EFP_5_5_1_k_2_b_2,0.9533159114072136,0.9777075125465982
0,EFP_5_5_2_k_0.5_b_0.5,0.9529105517252552,0.9768586489981592
0,EFP_5_5_2_k_0.5_b_1,0.953357807766988,0.9775197108908792
0,EFP_5_5_2_k_0.5_b_2,0.953211770798652,0.9769265348060622
0,EFP_5_5_2_k_1_b_0.5,0.9533784305791492,0.9778216063742512
0,EFP_5_5_2_k_1_b_1,0.9533875634037332,0.9773961820988424
0,EFP_5_5_2_k_1_b_2,0.9530261596411338,0.9769642997619128
0,EFP_5_5_2_k_2_b_0.5,0.9532575639870507,0.9774274519751379
0,EFP_5_5_2_k_2_b_1,0.9528288516776706,0.9765572823015668
0,EFP_5_5_2_k_2_b_2,0.9532369565750658,0.97793398739085
0,EFP_5_5_3_k_0.5_b_0.5,0.9529206122724628,0.9766304238760922
0,EFP_5_5_3_k_0.5_b_1,0.9533436852612648,0.977375329516666
0,EFP_5_5_3_k_0.5_b_2,0.95332450651364,0.977555102820603
0,EFP_5_5_3_k_1_b_0.5,0.9533701108118756,0.9774085335996237
0,EFP_5_5_3_k_1_b_1,0.9531025536359564,0.9775382276375644
0,EFP_5_5_3_k_1_b_2,0.9529960345121572,0.9769305484202414
0,EFP_5_5_3_k_2_b_0.5,0.9533581816272692,0.9777854482404316
0,EFP_5_5_3_k_2_b_1,0.9530202507414686,0.9772628391710108
0,EFP_5_5_3_k_2_b_2,0.9531772842837312,0.976889628106836
0,EFP_5_4_2_k_0.5_b_0.5,0.9532314143755996,0.9766174302050882
0,EFP_5_4_2_k_0.5_b_1,0.9531760892380462,0.9772443765161452
0,EFP_5_4_2_k_0.5_b_2,0.9532433056157716,0.9776914759459508
0,EFP_5_4_2_k_1_b_0.5,0.95339744307687,0.9773178803959988
0,EFP_5_4_2_k_1_b_1,0.9533875255072992,0.9775469494402992
0,EFP_5_4_2_k_1_b_2,0.9533536304711518,0.977299782702754
0,EFP_5_4_2_k_2_b_0.5,0.9532320633430312,0.9779645438746472
0,EFP_5_4_2_k_2_b_1,0.9532989974775244,0.9775061909750232
0,EFP_5_4_2_k_2_b_2,0.9533204015466322,0.9771376325597488
0,EFP_5_5_4_k_0.5_b_0.5,0.9530008512313158,0.9771312842009274
0,EFP_5_5_4_k_0.5_b_1,0.9529561105029694,0.9772139278722002
0,EFP_5_5_4_k_0.5_b_2,0.9531436680667764,0.9766696634985872
0,EFP_5_5_4_k_1_b_0.5,0.9532714516260844,0.9773310525246898
0,EFP_5_5_4_k_1_b_1,0.9531582668019534,0.9768173458911394
0,EFP_5_5_4_k_1_b_2,0.9531565022777468,0.9770963474564164
0,EFP_5_5_4_k_2_b_0.5,0.9530590534178156,0.9772628574226636
0,EFP_5_5_4_k_2_b_1,0.9531679971133794,0.9772356561917024
0,EFP_5_5_4_k_2_b_2,0.953279997915952,0.9774001775620064
0,EFP_5_5_5_k_0.5_b_0.5,0.9531932568106398,0.9769795145132288
0,EFP_5_5_5_k_0.5_b_1,0.9532544053108792,0.9774709074810941
0,EFP_5_5_5_k_0.5_b_2,0.9532697190462438,0.9777099028300108
0,EFP_5_5_5_k_1_b_0.5,0.9533532818111592,0.9774466448914194
0,EFP_5_5_5_k_1_b_1,0.9533789419450048,0.9775864089609412
0,EFP_5_5_5_k_1_b_2,0.9530353584024732,0.976836592660854
0,EFP_5_5_5_k_2_b_0.5,0.9532328172156641,0.9772596100202527
0,EFP_5_5_5_k_2_b_1,0.9531770095045846,0.9771858142820448
0,EFP_5_5_5_k_2_b_2,0.9531886753101751,0.9775374068841508
0,EFP_5_5_6_k_0.5_b_0.5,0.9532410032614064,0.9773639642402172
