Trial-ID,Status,Iteration,batch_size,dense_units_1,dense_units_2,dense_units_3,dropout_0,dropout_1,dropout_2,filter_1,filter_2,filter_3,learning_rate,Objective,accuracy,auc,loss
27,INTERMEDIATE,6,512.0,76.0,148.0,107.0,0.4691579748442045,0.36191860678166393,0.4785818749728987,384.0,272.0,302.0,0.009669497180844294,0.8101748824119568,0.7362133264541626,0.8101748824119568,0.5541545748710632
27,INTERMEDIATE,7,512.0,76.0,148.0,107.0,0.4691579748442045,0.36191860678166393,0.4785818749728987,384.0,272.0,302.0,0.009669497180844294,0.8130269050598145,0.7201733589172363,0.8130269050598145,0.5771647691726685
27,INTERMEDIATE,8,512.0,76.0,148.0,107.0,0.4691579748442045,0.36191860678166393,0.4785818749728987,384.0,272.0,302.0,0.009669497180844294,0.8106552362442017,0.7364000082015991,0.8106552362442017,0.55274498462677
27,INTERMEDIATE,9,512.0,76.0,148.0,107.0,0.4691579748442045,0.36191860678166393,0.4785818749728987,384.0,272.0,302.0,0.009669497180844294,0.8138923645019531,0.7346133589744568,0.8138923645019531,0.5622940063476562
27,COMPLETED,9,512.0,76.0,148.0,107.0,0.4691579748442045,0.36191860678166393,0.4785818749728987,384.0,272.0,302.0,0.009669497180844294,0.8138923645019531,0.7346133589744568,0.8138923645019531,0.5622940063476562
28,INTERMEDIATE,0,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.7945688366889954,0.7230666875839233,0.7945688366889954,0.5517890453338623
28,INTERMEDIATE,1,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.8141892552375793,0.7237600088119507,0.8141892552375793,0.5418990850448608
28,INTERMEDIATE,2,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.8249416351318359,0.743013322353363,0.8249416351318359,0.5231828689575195
28,INTERMEDIATE,3,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.8399496674537659,0.7543333172798157,0.8399496674537659,0.5013450384140015
28,INTERMEDIATE,4,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.8526042103767395,0.7616133093833923,0.8526042103767395,0.49601125717163086
28,INTERMEDIATE,5,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.8547146916389465,0.7090133428573608,0.8547146916389465,0.5628400444984436
28,INTERMEDIATE,6,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.8620688319206238,0.7795199751853943,0.8620688319206238,0.47280728816986084
28,INTERMEDIATE,7,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.861806333065033,0.7705199718475342,0.861806333065033,0.4868400990962982
28,INTERMEDIATE,8,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.8563521504402161,0.7686266899108887,0.8563521504402161,0.506808876991272
28,INTERMEDIATE,9,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.861207127571106,0.7650666832923889,0.861207127571106,0.5171520113945007
28,COMPLETED,9,512.0,339.0,167.0,72.0,0.11389496354359036,0.13556981275433055,0.007298587550229996,99.0,392.0,392.0,0.0008739074627176942,0.8620688319206238,0.7795199751853943,0.8620688319206238,0.47280728816986084
29,INTERMEDIATE,0,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.7915204763412476,0.7166266441345215,0.7915204763412476,0.5567254424095154
29,INTERMEDIATE,1,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.8005927205085754,0.7251200079917908,0.8005927205085754,0.5433927178382874
29,INTERMEDIATE,2,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.8063422441482544,0.7293733358383179,0.8063422441482544,0.5368182063102722
29,INTERMEDIATE,3,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.8108319044113159,0.728106677532196,0.8108319044113159,0.5383647680282593
29,INTERMEDIATE,4,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.816436767578125,0.736519992351532,0.816436767578125,0.5296055674552917
29,INTERMEDIATE,5,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.8220434784889221,0.742680013179779,0.8220434784889221,0.5229184627532959
29,INTERMEDIATE,6,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.8259351253509521,0.7413466572761536,0.8259351253509521,0.5167024731636047
29,INTERMEDIATE,7,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.832618772983551,0.7513066530227661,0.832618772983551,0.5072304010391235
29,INTERMEDIATE,8,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.8361143469810486,0.7478533387184143,0.8361143469810486,0.5073652267456055
29,INTERMEDIATE,9,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.8388813734054565,0.7580933570861816,0.8388813734054565,0.5010173320770264
29,COMPLETED,9,256.0,69.0,375.0,110.0,0.13226238178813032,0.45526583747374555,0.240537601093415,49.0,319.0,118.0,0.00011415010434331354,0.8388813734054565,0.7580933570861816,0.8388813734054565,0.5010173320770264
30,INTERMEDIATE,0,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8093269467353821,0.7303333282470703,0.8093269467353821,0.5348287224769592
30,INTERMEDIATE,1,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8201872110366821,0.7333999872207642,0.8201872110366821,0.5469379425048828
30,INTERMEDIATE,2,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8298985362052917,0.7516000270843506,0.8298985362052917,0.5135853290557861
30,INTERMEDIATE,3,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8356484174728394,0.7567200064659119,0.8356484174728394,0.5020012259483337
30,INTERMEDIATE,4,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8460499048233032,0.7664666771888733,0.8460499048233032,0.49740853905677795
30,INTERMEDIATE,5,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8511144518852234,0.7695866823196411,0.8511144518852234,0.5008794665336609
30,INTERMEDIATE,6,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8440633416175842,0.7677599787712097,0.8440633416175842,0.5004061460494995
30,INTERMEDIATE,7,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8560171127319336,0.775493323802948,0.8560171127319336,0.480941504240036
30,INTERMEDIATE,8,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8521018028259277,0.7738666534423828,0.8521018028259277,0.4843893349170685
30,INTERMEDIATE,9,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8551133275032043,0.7673199772834778,0.8551133275032043,0.5148271322250366
30,COMPLETED,9,128.0,78.0,119.0,315.0,0.19788200870526224,0.38155101420824217,0.0932788936770817,208.0,104.0,301.0,0.001405055120094996,0.8560171127319336,0.775493323802948,0.8560171127319336,0.480941504240036
31,INTERMEDIATE,0,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8027201890945435,0.7247200012207031,0.8027201890945435,0.5453454852104187
31,INTERMEDIATE,1,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8120635151863098,0.7347866892814636,0.8120635151863098,0.5310752391815186
31,INTERMEDIATE,2,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8187686204910278,0.7402933239936829,0.8187686204910278,0.5228239297866821
31,INTERMEDIATE,3,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8254286646842957,0.7449466586112976,0.8254286646842957,0.5206975936889648
31,INTERMEDIATE,4,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8285017013549805,0.7228533625602722,0.8285017013549805,0.5374529361724854
31,INTERMEDIATE,5,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8369377851486206,0.7490533590316772,0.8369377851486206,0.5144613981246948
31,INTERMEDIATE,6,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8427505493164062,0.7618666887283325,0.8427505493164062,0.49739933013916016
31,INTERMEDIATE,7,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8495496511459351,0.7685999870300293,0.8495496511459351,0.4840667247772217
31,INTERMEDIATE,8,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8522934317588806,0.7719866633415222,0.8522934317588806,0.4853929281234741
31,INTERMEDIATE,9,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8547044396400452,0.773639976978302,0.8547044396400452,0.47951197624206543
31,COMPLETED,9,128.0,308.0,193.0,149.0,0.4205629237612307,0.32278813833353526,0.28193003594936134,309.0,390.0,159.0,0.00036449964946002185,0.8547044396400452,0.773639976978302,0.8547044396400452,0.47951197624206543
32,INTERMEDIATE,0,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.8024531006813049,0.7237066626548767,0.8024531006813049,0.5487540364265442
32,INTERMEDIATE,1,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.813815712928772,0.737666666507721,0.813815712928772,0.5381526947021484
32,INTERMEDIATE,2,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.8182961344718933,0.7340133190155029,0.8182961344718933,0.5277319550514221
32,INTERMEDIATE,3,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.8261722326278687,0.747439980506897,0.8261722326278687,0.5204957723617554
32,INTERMEDIATE,4,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.8290510177612305,0.7191866636276245,0.8290510177612305,0.5357654094696045
32,INTERMEDIATE,5,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.8344487547874451,0.7546799778938293,0.8344487547874451,0.5125515460968018
32,INTERMEDIATE,6,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.8388519883155823,0.7549466490745544,0.8388519883155823,0.5037508606910706
32,INTERMEDIATE,7,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.8438916206359863,0.7611333131790161,0.8438916206359863,0.49789631366729736
32,INTERMEDIATE,8,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.8453248739242554,0.7649999856948853,0.8453248739242554,0.494551420211792
32,INTERMEDIATE,9,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.8496350646018982,0.7696533203125,0.8496350646018982,0.4876433312892914
32,COMPLETED,9,256.0,163.0,337.0,253.0,0.39127632618252794,0.15439552008885904,0.044533256851426395,124.0,216.0,28.0,0.0009953235117460702,0.8496350646018982,0.7696533203125,0.8496350646018982,0.4876433312892914
33,INTERMEDIATE,0,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.8013622760772705,0.714573323726654,0.8013622760772705,0.5558884143829346
33,INTERMEDIATE,1,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.817952573299408,0.7368800044059753,0.817952573299408,0.5284363031387329
33,INTERMEDIATE,2,256.0,258.0,393.0,214.0,0.19341550306125987,0.11638135778716496,0.1439041800929366,256.0,84.0,250.0,0.00028784335783332864,0.8291940689086914,0.7453733086585999,0.8291940689086914,0.5161401629447937
