,efp,auc,ado
0,EFP_1_0_0_k_0.5_b_0.5,0.952691813998074,0.9771376992091704
0,EFP_1_0_0_k_1_b_0.5,0.9523835570506468,0.9766089786921852
0,EFP_1_0_0_k_2_b_0.5,0.9526296786927552,0.9772450408990176
0,EFP_2_1_0_k_0.5_b_0.5,0.9527307986090944,0.976689257916682
0,EFP_2_1_0_k_0.5_b_1,0.9527735086489906,0.9773474317531612
0,EFP_2_1_0_k_0.5_b_2,0.9525267354780296,0.9769373765074402
0,EFP_2_1_0_k_1_b_0.5,0.9526948483860452,0.9773714957575058
0,EFP_2_1_0_k_1_b_1,0.9526876180005824,0.9767820715207348
0,EFP_2_1_0_k_1_b_2,0.9525477823535744,0.9769446956220872
0,EFP_2_1_0_k_2_b_0.5,0.9525672459790472,0.9764633234072476
0,EFP_2_1_0_k_2_b_1,0.9525947897670948,0.9769278208496188
0,EFP_2_1_0_k_2_b_2,0.9525916244909524,0.9767122793949806
0,EFP_2_2_0_k_0.5_b_2,0.9524266257790124,0.9762861678389559
0,EFP_2_2_0_k_1_b_2,0.9527533232705732,0.9770471399429262
0,EFP_2_2_0_k_2_b_2,0.9524886100441337,0.9770687832382904
0,EFP_2_3_0_k_0.5_b_0.5,0.9527791176643312,0.97711525508165
0,EFP_2_3_0_k_0.5_b_2,0.95271878359337,0.9768542286544952
0,EFP_2_3_0_k_1_b_1,0.9525276658472472,0.9769879084802424
0,EFP_2_3_0_k_1_b_2,0.9527245627449332,0.9769190291863994
0,EFP_2_3_0_k_2_b_0.5,0.9525889734554828,0.9766532165700492
0,EFP_2_3_0_k_2_b_1,0.9526558867110544,0.9770087508669972
0,EFP_2_3_0_k_2_b_2,0.9523470656748894,0.9768401569165168
0,EFP_2_4_0_k_0.5_b_2,0.9525894805201464,0.9772097273737164
0,EFP_2_4_0_k_1_b_2,0.9526443620239718,0.9769453672882914
0,EFP_2_4_0_k_2_b_2,0.9525521302872648,0.9768878117386242
0,EFP_2_5_0_k_0.5_b_0.5,0.9525625072768455,0.976561742875976
0,EFP_2_5_0_k_0.5_b_1,0.9524377977856336,0.9767365121267118
0,EFP_2_5_0_k_0.5_b_2,0.9524511311310836,0.9767019793185916
0,EFP_2_5_0_k_1_b_0.5,0.9527666545360204,0.9771848804781196
0,EFP_2_5_0_k_1_b_1,0.9525678658838586,0.9770320511691012
0,EFP_2_5_0_k_1_b_2,0.9521266658984442,0.9761830199997916
0,EFP_2_5_0_k_2_b_0.5,0.9524094341405132,0.9770880237329214
0,EFP_2_5_0_k_2_b_1,0.9522872385805914,0.9761913915299292
0,EFP_2_5_0_k_2_b_2,0.9524794375201292,0.9765914333311976
0,EFP_3_2_0_k_0.5_b_0.5,0.9527580673727819,0.9772577827719796
0,EFP_3_2_0_k_0.5_b_1,0.9526823297056616,0.9767676363170372
0,EFP_3_2_0_k_0.5_b_2,0.9526243743978132,0.976870135892657
0,EFP_3_2_0_k_1_b_0.5,0.9527690295871288,0.976571466557955
