,efp,auc,ado
0,EFP_2_3_0_k_0.5_b_1,0.9440009694634836,0.9647124684053217
1,EFP_4_5_6_k_1_b_1,0.9485627093708708,0.9699769533958909
2,EFP_5_5_8_k_0.5_b_0.5,0.9511799679690104,0.9745768544930096
3,EFP_2_3_0_k_1_b_0.5,0.951758895103462,0.9757223295483204
4,EFP_5_5_0_k_1_b_0.5,0.9522149865401685,0.976664695720914
5,EFP_4_4_0_k_1_b_1,0.9530944102914704,0.9775034942530944
6,EFP_3_5_3_k_0.5_b_2,0.9528362332990806,0.9777078659604648
7,EFP_4_5_9_k_0.5_b_0.5,0.9530473412950508,0.9780529166339416
8,EFP_3_5_0_k_1_b_0.5,0.9534639870868956,0.978259089617439
