,efp,auc,ado
0,EFP_4_5_5_k_0.5_b_2,0.9513486058441438,0.9748587595483826
0,EFP_4_5_5_k_1_b_0.5,0.9516372334254825,0.9754729073420056
0,EFP_4_5_5_k_1_b_1,0.9518157609807844,0.9754797279294748
0,EFP_4_5_5_k_1_b_2,0.9511770023129698,0.9747635255693228
0,EFP_4_5_5_k_2_b_0.5,0.9517460203074944,0.9760020867054936
0,EFP_4_5_5_k_2_b_1,0.9514591727341888,0.9757352864694808
0,EFP_4_5_5_k_2_b_2,0.9512499175223184,0.9750115216959936
0,EFP_4_4_3_k_0.5_b_0.5,0.9513538215322402,0.9750532276221956
0,EFP_4_4_3_k_0.5_b_1,0.9514653785023036,0.9752876611930829
0,EFP_4_4_3_k_0.5_b_2,0.9515039055750164,0.9755948661366166
0,EFP_4_4_3_k_1_b_0.5,0.9516919206184936,0.9755541775848618
0,EFP_4_4_3_k_1_b_1,0.9517545957556528,0.9761238382364236
0,EFP_4_4_3_k_1_b_2,0.9515415867117132,0.9752524957533988
0,EFP_4_4_3_k_2_b_0.5,0.951605545192896,0.9753189446522512
0,EFP_4_4_3_k_2_b_1,0.9514589821501854,0.9751540221791938
0,EFP_4_4_3_k_2_b_2,0.9512079509855422,0.975062908807233
0,EFP_4_5_6_k_0.5_b_0.5,0.9511434568483494,0.9758349975676576
0,EFP_4_5_6_k_0.5_b_1,0.951556496063989,0.9754797279294748
0,EFP_4_5_6_k_0.5_b_2,0.9516346596174344,0.975799657069795
0,EFP_4_5_6_k_1_b_0.5,0.9516222261772048,0.9757100828199924
0,EFP_4_5_6_k_1_b_2,0.9516239810652372,0.9753268470659776
0,EFP_4_5_6_k_2_b_0.5,0.95157818223239,0.9754197194322716
0,EFP_4_5_6_k_2_b_1,0.9513663712764724,0.9749379509656606
0,EFP_4_5_6_k_2_b_2,0.9513420499480224,0.975392338379951
0,EFP_4_5_7_k_0.5_b_0.5,0.9510783265351448,0.97492832950744
0,EFP_4_5_7_k_0.5_b_1,0.9515442404317622,0.9752356339312859
0,EFP_4_5_7_k_0.5_b_2,0.9515855514085264,0.9757349446561192
0,EFP_4_5_7_k_1_b_0.5,0.9517273406111488,0.9755909046175412
0,EFP_4_5_7_k_1_b_1,0.9517719988759747,0.9761157797796643
0,EFP_4_5_7_k_1_b_2,0.951318991843596,0.9753523127059808
0,EFP_4_5_7_k_2_b_0.5,0.9515232793433746,0.9755093125261036
0,EFP_4_5_7_k_2_b_1,0.9515579914800164,0.9754884703397292
0,EFP_4_5_7_k_2_b_2,0.951299413707234,0.9753197052702662
0,EFP_4_5_8_k_0.5_b_0.5,0.9514212965814884,0.9754476841083644
0,EFP_4_5_8_k_0.5_b_1,0.9516019308328292,0.975884604552321
0,EFP_4_5_8_k_0.5_b_2,0.9515043006550236,0.9754411652924632
0,EFP_4_5_8_k_1_b_0.5,0.9517571093236996,0.9756116685696088
0,EFP_4_5_8_k_1_b_1,0.9516498151137148,0.9758940901795301
0,EFP_4_5_8_k_1_b_2,0.9512365110580704,0.9750004200601526
0,EFP_4_5_8_k_2_b_0.5,0.9514759058384984,0.9753308871183256
0,EFP_4_5_8_k_2_b_1,0.9514977766789028,0.9754261203386401
0,EFP_4_5_8_k_2_b_2,0.9514244979895476,0.9753852751714044
0,EFP_4_4_4_k_0.5_b_0.5,0.9513613065723788,0.9748490977871944
0,EFP_4_4_4_k_0.5_b_1,0.9514882265267264,0.975473668208222
0,EFP_4_4_4_k_0.5_b_2,0.9512547764264084,0.9754053173929428
0,EFP_4_4_4_k_1_b_0.5,0.9515586676000292,0.9759253910353706
0,EFP_4_4_4_k_1_b_1,0.9519622704154942,0.9760629530652414
0,EFP_4_4_4_k_1_b_2,0.9517584297157241,0.9755376774255492
0,EFP_4_4_4_k_2_b_0.5,0.95172414897909,0.9758185759103488
0,EFP_4_4_4_k_2_b_1,0.9514681686303552,0.9756099902785612
0,EFP_4_4_4_k_2_b_2,0.9513256397397192,0.9753132253550314
0,EFP_4_5_9_k_0.5_b_0.5,0.9514172486374134,0.9752443955839972
0,EFP_4_5_9_k_0.5_b_1,0.9509430219406422,0.9752348140010674
0,EFP_4_5_9_k_0.5_b_2,0.9513030490353012,0.9753244269770264
0,EFP_4_5_9_k_1_b_0.5,0.9514669480303328,0.9751315791579254
0,EFP_4_5_9_k_1_b_1,0.9518007888365074,0.9755797811693636
0,EFP_4_5_9_k_1_b_2,0.9514618470382384,0.9757868745689372
0,EFP_4_5_9_k_2_b_0.5,0.951751937363604,0.9758392435366486
0,EFP_4_5_9_k_2_b_1,0.9515522172639098,0.9757077407822874
0,EFP_4_5_9_k_2_b_2,0.9514756343264932,0.9751852068179472
0,EFP_4_5_10_k_0.5_b_0.5,0.9514177949094236,0.9755996277855078
0,EFP_4_5_10_k_0.5_b_1,0.9517222252510544,0.9755941636582428
0,EFP_4_5_10_k_0.5_b_2,0.9512722924427324,0.9753580318430108
0,EFP_4_5_10_k_1_b_0.5,0.9516611919219252,0.9757148252222728
0,EFP_4_5_10_k_1_b_1,0.9513967751650348,0.9750234435259064
0,EFP_4_5_10_k_1_b_2,0.951642082577572,0.9757004425447886
0,EFP_4_5_10_k_2_b_0.5,0.951533410287562,0.9750796114640508
0,EFP_4_5_10_k_2_b_1,0.9513539269082424,0.9751387802063979
0,EFP_4_5_10_k_2_b_2,0.9510755969190944,0.975055568090714
0,EFP_5_4_0_k_0.5_b_0.5,0.9514291027576328,0.9753691940500088
0,EFP_5_4_0_k_0.5_b_1,0.9514199670854636,0.9751324389652598
0,EFP_5_4_0_k_0.5_b_2,0.9511699137528388,0.9746282855810092
0,EFP_5_4_0_k_1_b_0.5,0.9520253466086608,0.9763302104861415
0,EFP_5_4_0_k_1_b_1,0.9518708626938036,0.9760172889310996
0,EFP_5_4_0_k_1_b_2,0.9512701235226922,0.9746243865126394
0,EFP_5_4_0_k_2_b_0.5,0.9515086921511048,0.9754453034112056
0,EFP_5_4_0_k_2_b_1,0.9514290438776316,0.9757164448875316
0,EFP_5_4_0_k_2_b_2,0.9516393117375208,0.9757075075411462
0,EFP_5_5_0_k_0.5_b_0.5,0.9513683902685096,0.975528456520504
0,EFP_5_5_0_k_0.5_b_1,0.9513529525402242,0.9753786120970246
0,EFP_5_5_0_k_0.5_b_2,0.9513420671640228,0.9750767512363808
0,EFP_5_5_0_k_1_b_0.5,0.9522149865401685,0.976664695720914
0,EFP_5_5_0_k_1_b_1,0.9517047266827308,0.9755813813933952
0,EFP_5_5_0_k_1_b_2,0.951467502534343,0.9758988137434852
0,EFP_5_5_0_k_2_b_0.5,0.9515341321435752,0.975517313665466
0,EFP_5_5_0_k_2_b_1,0.9516609274499206,0.975854103674212
0,EFP_5_5_0_k_2_b_2,0.9516108535609944,0.9752253117238908
0,EFP_5_4_1_k_0.5_b_0.5,0.9513893697728978,0.9754317407891032
0,EFP_5_4_1_k_0.5_b_1,0.9512602376025092,0.9749266891499944
0,EFP_5_4_1_k_0.5_b_2,0.9511462773764016,0.9746411686153456
0,EFP_5_4_1_k_1_b_0.5,0.9516788929862527,0.9756044870461348
0,EFP_5_4_1_k_1_b_1,0.9518454165733328,0.975922932902338
0,EFP_5_4_1_k_1_b_2,0.9515175511352686,0.9757222011081552
0,EFP_5_4_1_k_2_b_0.5,0.9515607269680671,0.9754732289021282
0,EFP_5_4_1_k_2_b_1,0.9513149386515212,0.9749930789701508
0,EFP_5_4_1_k_2_b_2,0.9514954492548598,0.9756324910787152
0,EFP_5_5_1_k_0.5_b_0.5,0.9513122943394724,0.9750084212059168
0,EFP_5_5_1_k_0.5_b_1,0.9513132708034904,0.9745267522309194
0,EFP_5_5_1_k_0.5_b_2,0.9512519287703556,0.9749043862316172
0,EFP_5_5_1_k_1_b_0.5,0.9516710864421084,0.9759756828399676
0,EFP_5_5_1_k_1_b_1,0.95188580989408,0.976083679517625
0,EFP_5_5_1_k_1_b_2,0.9515502519758734,0.9751827866137308
0,EFP_5_5_1_k_2_b_0.5,0.9516002534247984,0.9752767805206682
0,EFP_5_5_1_k_2_b_1,0.9515117529351612,0.9756532356336968
0,EFP_5_5_1_k_2_b_2,0.9514784970865464,0.975833300661936
0,EFP_5_5_2_k_0.5_b_0.5,0.9513588542843334,0.9750947538719668
0,EFP_5_5_2_k_0.5_b_1,0.9510758605990992,0.9749736162218432
0,EFP_5_5_2_k_0.5_b_2,0.9512713491867149,0.9751323991714
0,EFP_5_5_2_k_1_b_0.5,0.9517546726116544,0.9756189086277156
0,EFP_5_5_2_k_1_b_1,0.951623433881227,0.9751956877093796
0,EFP_5_5_2_k_1_b_2,0.9513806467567364,0.9753936960623192
0,EFP_5_5_2_k_2_b_0.5,0.9515954083847088,0.9754765863408188
0,EFP_5_5_2_k_2_b_1,0.9513432694600452,0.9751852862365312
0,EFP_5_5_2_k_2_b_2,0.9514170211974092,0.9752436746992772
0,EFP_5_5_3_k_0.5_b_0.5,0.951158419624626,0.9748875838120692
0,EFP_5_5_3_k_0.5_b_1,0.950825686594472,0.9748547388499764
0,EFP_5_5_3_k_0.5_b_2,0.9513069339953728,0.974920448735541
0,EFP_5_5_3_k_1_b_0.5,0.9515927991126604,0.9757317636177284
0,EFP_5_5_3_k_1_b_1,0.9517655512358556,0.9760485509913428
0,EFP_5_5_3_k_1_b_2,0.9514173094534146,0.9756460930373974
0,EFP_5_5_3_k_2_b_0.5,0.951656904513846,0.9751781249374912
0,EFP_5_5_3_k_2_b_1,0.9514461953499488,0.9750380454176676
0,EFP_5_5_3_k_2_b_2,0.9513007449232588,0.9751764055435228
0,EFP_5_4_2_k_0.5_b_0.5,0.9513652314764516,0.9753636917897108
0,EFP_5_4_2_k_0.5_b_1,0.9512350262100432,0.9748699812773042
0,EFP_5_4_2_k_0.5_b_2,0.9510232851261268,0.9755476006068092
0,EFP_5_4_2_k_1_b_0.5,0.9515695043442296,0.975386075285981
0,EFP_5_4_2_k_1_b_1,0.9517798148921194,0.9756693158460292
0,EFP_5_4_2_k_1_b_2,0.9514771651745216,0.9747548050842441
0,EFP_5_4_2_k_2_b_0.5,0.9517904943643172,0.9754492843375172
0,EFP_5_4_2_k_2_b_1,0.9515120547831668,0.9757124443018458
0,EFP_5_4_2_k_2_b_2,0.9514765613905104,0.975594183185646
0,EFP_5_5_4_k_0.5_b_0.5,0.9513172794755644,0.9752633170750442
0,EFP_5_5_4_k_0.5_b_1,0.9512074985215341,0.9752531374643448
0,EFP_5_5_4_k_0.5_b_2,0.9510999839355452,0.9751139765949922
0,EFP_5_5_4_k_1_b_0.5,0.9515185651272876,0.97515244182967
0,EFP_5_5_4_k_1_b_1,0.9519555811353704,0.9760933956995476
0,EFP_5_5_4_k_1_b_2,0.951373440740603,0.9755172940765118
0,EFP_5_5_4_k_2_b_0.5,0.9516242224652416,0.9755428977429568
0,EFP_5_5_4_k_2_b_1,0.9515030595190006,0.9755983885615072
0,EFP_5_5_4_k_2_b_2,0.9515009934069624,0.975094813653166
0,EFP_5_5_5_k_0.5_b_0.5,0.9513779885166872,0.9751260977545638
0,EFP_5_5_5_k_0.5_b_1,0.9512170930817114,0.9749677155059984
0,EFP_5_5_5_k_0.5_b_2,0.9513616151163844,0.9751563628915272
0,EFP_5_5_5_k_1_b_0.5,0.9516820651783114,0.9757028040149942
0,EFP_5_5_5_k_1_b_1,0.9518992470063284,0.9757868164488344
0,EFP_5_5_5_k_1_b_2,0.9515772582803728,0.9755797030134716
