,sig_eff,bkg_eff,bkg_rej
0,0.0,0.0,1.0
1,0.0001742828261703092,0.0,1.0
2,0.00042989763788676267,0.0,1.0
3,0.0004996107683548863,0.0,1.0
4,0.0006738935945251955,0.0,1.0
5,0.0007436067249933191,0.0,1.0
6,0.0008017010003834222,0.0,1.0
7,0.0008830329859295665,0.0,1.0
8,0.0009527461163976902,0.0,1.0
9,0.0010689346671778964,0.0,1.0
10,0.0010921723773339375,0.0,1.0
11,0.0011618855078020611,0.0,1.0
12,0.0012199797831921643,0.0,1.0
13,0.0012896929136602879,0.0,1.0
14,0.0013129306238163292,0.0,1.0
15,0.0013245494788943497,0.0,1.0
16,0.0013942626093624735,0.0,1.0
17,0.0014523568847525765,0.0,1.0
18,0.0015220700152207,0.0,1.0
19,0.0015801642906108032,0.0,1.0
20,0.0016847339863129886,0.0,1.0
21,0.0017776848269371536,0.0,1.0
22,0.0018125413921712154,0.0,1.0
23,0.0018706356675613186,0.0,1.0
24,0.0018938733777173597,0.0,1.0
25,0.0019519676531074628,0.0,1.0
26,0.0020216807835755865,0.0,1.0
27,0.0021378693343557928,0.0,1.0
28,0.0022075824648239164,0.0,1.0
29,0.0022540578851359986,0.0,1.0
30,0.0023121521605261016,0.0,1.0
31,0.0023237710156041222,0.0,1.0
32,0.0023586275808381843,0.0,1.0
33,0.002370246435916205,0.0,1.0
34,0.00246319727654037,0.0,1.0
35,0.0024980538417744315,0.0,1.0
36,0.002509672696852452,0.0,1.0
37,0.0025561481171645344,0.0,1.0
38,0.0026258612476326585,0.0,1.0
39,0.0026839555230227614,0.0,1.0
40,0.0027071932331788028,0.0,1.0
41,0.0027420497984128643,1.1585606043052113e-05,0.9999884143939569
42,0.0028001440738029673,1.1585606043052113e-05,0.9999884143939569
43,0.00284661949411505,1.1585606043052113e-05,0.9999884143939569
44,0.0028582383491930707,1.1585606043052113e-05,0.9999884143939569
45,0.0028930949144271322,1.1585606043052113e-05,0.9999884143939569
46,0.0029511891898172356,1.1585606043052113e-05,0.9999884143939569
47,0.002986045755051297,1.1585606043052113e-05,0.9999884143939569
48,0.003055758885519421,1.1585606043052113e-05,0.9999884143939569
49,0.003113853160909524,1.1585606043052113e-05,0.9999884143939569
50,0.003137090871065565,1.1585606043052113e-05,0.9999884143939569
51,0.0031487097261435858,1.1585606043052113e-05,0.9999884143939569
52,0.003171947436299627,1.1585606043052113e-05,0.9999884143939569
53,0.0032184228566117094,1.1585606043052113e-05,0.9999884143939569
54,0.0032532794218457714,1.1585606043052113e-05,0.9999884143939569
55,0.003322992552313895,1.1585606043052113e-05,0.9999884143939569
56,0.0033694679726259773,1.1585606043052113e-05,0.9999884143939569
57,0.0033927056827820186,1.1585606043052113e-05,0.9999884143939569
58,0.0034275622480160806,1.1585606043052113e-05,0.9999884143939569
59,0.003474037668328163,1.1585606043052113e-05,0.9999884143939569
60,0.0035437507987962865,1.1585606043052113e-05,0.9999884143939569
61,0.003555369653874307,1.1585606043052113e-05,0.9999884143939569
62,0.003590226219108369,1.1585606043052113e-05,0.9999884143939569
63,0.00361346392926441,1.1585606043052113e-05,0.9999884143939569
64,0.0036831770597325337,1.1585606043052113e-05,0.9999884143939569
65,0.003706414769888575,1.1585606043052113e-05,0.9999884143939569
66,0.0037180336249665958,1.1585606043052113e-05,0.9999884143939569
67,0.003741271335122637,1.1585606043052113e-05,0.9999884143939569
68,0.00379936561051274,1.1585606043052113e-05,0.9999884143939569
69,0.0038458410308248223,1.1585606043052113e-05,0.9999884143939569
70,0.0038690787409808637,1.1585606043052113e-05,0.9999884143939569
71,0.003927173016370967,1.1585606043052113e-05,0.9999884143939569
72,0.004113074697619297,1.1585606043052113e-05,0.9999884143939569
73,0.0041711689730094,1.1585606043052113e-05,0.9999884143939569
74,0.004194406683165441,1.1585606043052113e-05,0.9999884143939569
75,0.004229263248399503,1.1585606043052113e-05,0.9999884143939569
76,0.0042757386687115855,1.1585606043052113e-05,0.9999884143939569
77,0.004345451799179709,1.1585606043052113e-05,0.9999884143939569
78,0.004426783784725853,1.1585606043052113e-05,0.9999884143939569
79,0.004461640349959915,1.1585606043052113e-05,0.9999884143939569
80,0.004519734625350018,1.1585606043052113e-05,0.9999884143939569
81,0.004531353480428039,1.1585606043052113e-05,0.9999884143939569
82,0.00455459119058408,1.1585606043052113e-05,0.9999884143939569
83,0.0045894477558181416,1.1585606043052113e-05,0.9999884143939569
84,0.004612685465974183,1.1585606043052113e-05,0.9999884143939569
85,0.004659160886286266,1.1585606043052113e-05,0.9999884143939569
86,0.0047753494370664715,1.1585606043052113e-05,0.9999884143939569
87,0.004786968292144492,1.1585606043052113e-05,0.9999884143939569
88,0.004821824857378554,1.1585606043052113e-05,0.9999884143939569
89,0.004833443712456574,1.1585606043052113e-05,0.9999884143939569
90,0.004879919132768657,1.1585606043052113e-05,0.9999884143939569
91,0.00494963226323678,1.1585606043052113e-05,0.9999884143939569
92,0.004984488828470843,1.1585606043052113e-05,0.9999884143939569
93,0.0050309642487829246,1.1585606043052113e-05,0.9999884143939569
94,0.005100677379251049,1.1585606043052113e-05,0.9999884143939569
95,0.00513553394448511,1.1585606043052113e-05,0.9999884143939569
96,0.0051587716546411515,1.1585606043052113e-05,0.9999884143939569
97,0.005193628219875213,1.1585606043052113e-05,0.9999884143939569
98,0.0052168659300312545,1.1585606043052113e-05,0.9999884143939569
99,0.005263341350343337,1.1585606043052113e-05,0.9999884143939569
100,0.005298197915577399,1.1585606043052113e-05,0.9999884143939569
