,efp,auc,ado
0,EFP_1_0_0_k_0.5_b_0.5,0.9534491868604914,0.977809248721504
0,EFP_1_0_0_k_1_b_0.5,0.9532604552741146,0.9776643829365492
0,EFP_1_0_0_k_2_b_0.5,0.9536707215185763,0.9781366431781684
0,EFP_2_1_0_k_0.5_b_0.5,0.9535271489298246,0.9777252254776541
0,EFP_2_1_0_k_0.5_b_1,0.9535257916891748,0.977820545356004
0,EFP_2_1_0_k_0.5_b_2,0.9532442336023468,0.9778443847223524
0,EFP_2_1_0_k_1_b_0.5,0.9536000706207444,0.9784697460464356
0,EFP_2_1_0_k_1_b_1,0.9535464854990844,0.9776328324513862
0,EFP_2_1_0_k_1_b_2,0.953676755977466,0.9782439185283744
0,EFP_2_1_0_k_2_b_0.5,0.9535673631010818,0.9782500272189879
0,EFP_2_1_0_k_2_b_1,0.9535263949454637,0.9779149050974164
0,EFP_2_1_0_k_2_b_2,0.953481566675997,0.9777980764150294
0,EFP_2_2_0_k_0.5_b_2,0.953367632765438,0.9773890084835252
0,EFP_2_2_0_k_1_b_2,0.9534064767840392,0.977994195937156
0,EFP_2_2_0_k_2_b_2,0.95342669343372,0.9777932908343188
0,EFP_2_3_0_k_0.5_b_0.5,0.9533644574519176,0.9782459547650992
0,EFP_2_3_0_k_0.5_b_2,0.9534492856045388,0.9772912857330416
0,EFP_2_3_0_k_1_b_1,0.953406620888108,0.9776747902133172
0,EFP_2_3_0_k_1_b_2,0.9535094470093476,0.9777307224285896
0,EFP_2_3_0_k_2_b_0.5,0.9533617116586028,0.9778252244376452
0,EFP_2_3_0_k_2_b_1,0.953560017465564,0.9776091622389076
0,EFP_2_3_0_k_2_b_2,0.9532919226571832,0.9770215518518132
0,EFP_2_4_0_k_0.5_b_2,0.9533695449583536,0.9775724083382769
0,EFP_2_4_0_k_1_b_2,0.9534644646678074,0.9780070049034324
0,EFP_2_4_0_k_2_b_2,0.9533272002980764,0.9772585355544028
0,EFP_2_5_0_k_0.5_b_0.5,0.9528800554999548,0.9771919613872476
0,EFP_2_5_0_k_0.5_b_1,0.95346079465805,0.977769967841386
0,EFP_2_5_0_k_0.5_b_2,0.9533073850645876,0.9778213104031857
0,EFP_2_5_0_k_1_b_0.5,0.9535456841227004,0.9778004603222256
0,EFP_2_5_0_k_1_b_1,0.9534866127504134,0.9773313319323528
0,EFP_2_5_0_k_1_b_2,0.9533670890371778,0.9778481823349052
0,EFP_2_5_0_k_2_b_0.5,0.9533846867736048,0.9777548461884548
0,EFP_2_5_0_k_2_b_1,0.9533589630652866,0.977317667929954
0,EFP_2_5_0_k_2_b_2,0.9533778126743128,0.9776234827342726
0,EFP_3_2_0_k_0.5_b_0.5,0.9533185635419406,0.9777748423896728
0,EFP_3_2_0_k_0.5_b_1,0.9533512789576069,0.9779516956323688
0,EFP_3_2_0_k_0.5_b_2,0.9534821445722736,0.9776163851903088
0,EFP_3_2_0_k_1_b_0.5,0.953530171307272,0.9777619088028512
0,EFP_3_2_0_k_1_b_1,0.9533597161856472,0.9772937964823516
0,EFP_3_2_0_k_1_b_2,0.95318908893594,0.9775002501751224
0,EFP_3_2_0_k_2_b_0.5,0.9533483789802182,0.9780815096611396
0,EFP_3_2_0_k_2_b_1,0.9534939974339496,0.977928567654504
0,EFP_3_2_0_k_2_b_2,0.9536050108071099,0.9783119489625104
0,EFP_3_3_0_k_0.5_b_0.5,0.953335941062262,0.9777300823213616
0,EFP_3_3_0_k_0.5_b_1,0.9533218270315034,0.977709232127718
0,EFP_3_3_0_k_0.5_b_2,0.9534579915447076,0.9775947521749192
0,EFP_3_3_0_k_1_b_0.5,0.953586306214153,0.97799028123574
0,EFP_3_3_0_k_1_b_1,0.953318119405728,0.9777388349934274
0,EFP_3_3_0_k_1_b_2,0.9532132036274876,0.9771532986958924
0,EFP_3_3_0_k_2_b_0.5,0.953398553740245,0.9775074552186528
0,EFP_3_3_0_k_2_b_1,0.9532428224496708,0.9772177435495104
0,EFP_3_3_0_k_2_b_2,0.9533439435140942,0.9774682638354628
0,EFP_3_4_0_k_0.5_b_0.5,0.9533829850207898,0.9774346222879036
0,EFP_3_4_0_k_0.5_b_1,0.953240655032633,0.9775617855464532
0,EFP_3_4_0_k_0.5_b_2,0.9531690806863586,0.9778380156926352
0,EFP_3_4_0_k_1_b_0.5,0.9534793419549314,0.977428055178178
0,EFP_3_4_0_k_1_b_1,0.9534769504657864,0.9777768971634612
0,EFP_3_4_0_k_1_b_2,0.9532790517150198,0.9774914800496668
0,EFP_3_4_0_k_2_b_0.5,0.9535399086079348,0.9776059600024656
0,EFP_3_4_0_k_2_b_1,0.9534850431656616,0.9780078230698904
0,EFP_3_4_0_k_2_b_2,0.9532552217356084,0.9776411667037592
0,EFP_3_4_1_k_0.5_b_2,0.9532586862172676,0.97707744418266
0,EFP_3_4_1_k_1_b_2,0.952634050534152,0.9764659826695102
0,EFP_3_4_1_k_2_b_2,0.9533785282746556,0.9775931151806264
0,EFP_3_5_0_k_0.5_b_0.5,0.9532742137607032,0.9775378944958316
0,EFP_3_5_0_k_0.5_b_1,0.9533882447913083,0.9772020414290002
0,EFP_3_5_0_k_0.5_b_2,0.9534374849588878,0.9781493297254455
0,EFP_3_5_0_k_1_b_1,0.9533915107608724,0.9775074552186528
0,EFP_3_5_0_k_1_b_2,0.953241788753176,0.9776243728620068
0,EFP_3_5_0_k_2_b_0.5,0.9535215955671654,0.9782608347583274
0,EFP_3_5_0_k_2_b_1,0.9533662536367776,0.9776515739805272
0,EFP_3_5_0_k_2_b_2,0.9533995713327325,0.9772576803762634
0,EFP_3_5_1_k_0.5_b_0.5,0.9532618111947638,0.9775914423022268
0,EFP_3_5_1_k_0.5_b_1,0.9533393798159088,0.977755628940258
0,EFP_3_5_1_k_0.5_b_2,0.9532260493536392,0.9778028975436444
0,EFP_3_5_1_k_1_b_0.5,0.953334523021583,0.9779501474633424
0,EFP_3_5_1_k_1_b_1,0.9534482134920256,0.9780858601020714
