,efp,auc,ado
0,EFP_1_0_0_k_0.5_b_0.5,0.9246420072514282,0.939906233381813
0,EFP_1_0_0_k_1_b_0.5,0.9114795752864784,0.9242537214817212
0,EFP_1_0_0_k_2_b_0.5,0.9197997087433863,0.9337225068455082
0,EFP_2_1_0_k_0.5_b_0.5,0.9265387494166852,0.9418188006807487
0,EFP_2_1_0_k_0.5_b_1,0.9302554720803335,0.9461244109572364
0,EFP_2_1_0_k_0.5_b_2,0.9409825317784262,0.9601290056998608
0,EFP_2_1_0_k_1_b_0.5,0.9199078547354036,0.9332797813927562
0,EFP_2_1_0_k_1_b_1,0.9199815640866568,0.9334576292633624
0,EFP_2_1_0_k_1_b_2,0.9145430287208228,0.9274794273701072
0,EFP_2_1_0_k_2_b_0.5,0.9336360822101104,0.9517310199675164
0,EFP_2_1_0_k_2_b_1,0.9375518621253914,0.9567271806995794
0,EFP_2_1_0_k_2_b_2,0.9390489557615672,0.9589966603397324
0,EFP_2_2_0_k_0.5_b_2,0.9430760600326276,0.9633846109489776
0,EFP_2_2_0_k_1_b_2,0.9263359775846556,0.9416474323140328
0,EFP_2_2_0_k_2_b_2,0.9284810696838952,0.9463910590364678
0,EFP_2_3_0_k_0.5_b_0.5,0.9359890243153915,0.95339306794465
0,EFP_2_3_0_k_0.5_b_1,0.9440009694634836,0.9647124684053217
0,EFP_2_3_0_k_0.5_b_2,0.9406993764832426,0.9602712891158396
0,EFP_2_3_0_k_1_b_0.5,0.9173018990506192,0.9309556931460244
0,EFP_2_3_0_k_1_b_1,0.9231472416100084,0.937813543141614
0,EFP_2_3_0_k_1_b_2,0.9292414215839574,0.9454439446943196
0,EFP_2_3_0_k_2_b_0.5,0.9391764002244286,0.9590254263079157
0,EFP_2_3_0_k_2_b_1,0.9352873955888428,0.954651934798992
0,EFP_2_3_0_k_2_b_2,0.9212172239733616,0.9374614577577024
0,EFP_2_4_0_k_0.5_b_2,0.9395658516374396,0.9591023106962202
0,EFP_2_4_0_k_1_b_2,0.9307319595643728,0.9474937371459324
0,EFP_2_4_0_k_2_b_2,0.9212067957290172,0.9367865663644948
0,EFP_2_5_0_k_0.5_b_0.5,0.9433690028593968,0.9633254927588812
0,EFP_2_5_0_k_0.5_b_1,0.9418279404591736,0.9619134571490352
0,EFP_2_5_0_k_0.5_b_2,0.9369000877298574,0.9548136395999132
0,EFP_2_5_0_k_1_b_0.5,0.9185580572815888,0.9320453586219104
0,EFP_2_5_0_k_1_b_1,0.9280036478787502,0.9436832570633188
0,EFP_2_5_0_k_1_b_2,0.9316499682430601,0.94855801958947
0,EFP_2_5_0_k_2_b_0.5,0.9377590732826764,0.9575456058380598
0,EFP_2_5_0_k_2_b_1,0.9231900030526268,0.9394729592065556
0,EFP_2_5_0_k_2_b_2,0.9211535723940144,0.9352130453272424
0,EFP_3_2_0_k_0.5_b_0.5,0.9277655115008576,0.9437234759083764
0,EFP_3_2_0_k_0.5_b_1,0.9347057949403764,0.951351637068989
0,EFP_3_2_0_k_0.5_b_2,0.9438566468766428,0.9644974323817822
0,EFP_3_2_0_k_1_b_0.5,0.9202357348835296,0.9332821840221941
0,EFP_3_2_0_k_1_b_1,0.9156154146622532,0.9270385509902036
0,EFP_3_2_0_k_1_b_2,0.9277955879684604,0.9432536698309424
0,EFP_3_2_0_k_2_b_0.5,0.9347234005852172,0.9527595756642858
0,EFP_3_2_0_k_2_b_1,0.9336960149450554,0.9516182122660738
0,EFP_3_2_0_k_2_b_2,0.9242143056251392,0.9399110867644856
0,EFP_3_3_0_k_0.5_b_0.5,0.93077504941538,0.9465679239359556
0,EFP_3_3_0_k_0.5_b_1,0.9413140862669016,0.960277327507224
0,EFP_3_3_0_k_0.5_b_2,0.9428764874123848,0.9630401441585744
0,EFP_3_3_0_k_1_b_0.5,0.9180559636392386,0.9306264220574372
0,EFP_3_3_0_k_1_b_1,0.92800849677249,0.9428597743126468
0,EFP_3_3_0_k_1_b_2,0.9292547361197184,0.9452399391652764
0,EFP_3_3_0_k_2_b_0.5,0.9349899540767479,0.9531936125346679
0,EFP_3_3_0_k_2_b_1,0.9289680004762968,0.9462523786031432
0,EFP_3_3_0_k_2_b_2,0.921772042710125,0.9368635054571548
0,EFP_3_4_0_k_0.5_b_0.5,0.9350328510075272,0.9524167248636908
0,EFP_3_4_0_k_0.5_b_1,0.943931738725532,0.9640501990181238
0,EFP_3_4_0_k_0.5_b_2,0.9409876330564648,0.9605184123272092
0,EFP_3_4_0_k_1_b_0.5,0.9163407812249016,0.928077230182496
0,EFP_3_4_0_k_1_b_1,0.9290128464653828,0.9445158562164682
0,EFP_3_4_0_k_1_b_2,0.9303584573942418,0.9470330634904872
0,EFP_3_4_0_k_2_b_0.5,0.9338457653543216,0.951832731606211
0,EFP_3_4_0_k_2_b_1,0.9242201555120636,0.9400480365327524
0,EFP_3_4_0_k_2_b_2,0.9212482710341132,0.93641210418492
0,EFP_3_4_1_k_0.5_b_2,0.9401388504197234,0.9594355413533232
0,EFP_3_4_1_k_1_b_2,0.9297653539801592,0.9460202108864568
0,EFP_3_4_1_k_2_b_2,0.9218720245004778,0.9372777065442072
0,EFP_3_5_0_k_0.5_b_0.5,0.9387794157145006,0.9571714942204702
0,EFP_3_5_0_k_0.5_b_1,0.9438204444577882,0.9644842463213652
0,EFP_3_5_0_k_0.5_b_2,0.9382965823509496,0.9577625415354896
0,EFP_3_5_0_k_1_b_0.5,0.9258452740997882,0.9395265694989152
0,EFP_3_5_0_k_1_b_1,0.9297355916809282,0.9454754410834274
0,EFP_3_5_0_k_1_b_2,0.93087496970966,0.9472253167273866
0,EFP_3_5_0_k_2_b_0.5,0.9318647699773304,0.9491009739482263
0,EFP_3_5_0_k_2_b_1,0.9222477527292438,0.9384814741252828
0,EFP_3_5_0_k_2_b_2,0.9209234583776184,0.9354605163575148
0,EFP_3_5_1_k_0.5_b_0.5,0.938619612037334,0.9567951511773276
0,EFP_3_5_1_k_0.5_b_1,0.9439337704639372,0.9645930807143211
0,EFP_3_5_1_k_0.5_b_2,0.9384395098401392,0.9572018247228158
0,EFP_3_5_1_k_1_b_0.5,0.92421372356845,0.937748422867678
0,EFP_3_5_1_k_1_b_1,0.9284310720647108,0.943786880361868
0,EFP_3_5_1_k_1_b_2,0.9302356758168998,0.9466751559709442
0,EFP_3_5_1_k_2_b_0.5,0.931565906967553,0.948707588686846
0,EFP_3_5_1_k_2_b_1,0.9219101601776208,0.937207329936018
0,EFP_3_5_1_k_2_b_2,0.9215398840593084,0.9360696254436884
0,EFP_3_3_1_k_0.5_b_0.5,0.9293248212346812,0.9452391821436296
0,EFP_3_3_1_k_0.5_b_1,0.9355187221426744,0.952782801044982
0,EFP_3_3_1_k_0.5_b_2,0.9404707517166097,0.9598848337778204
0,EFP_3_3_1_k_1_b_0.5,0.918817247628404,0.931483996834926
0,EFP_3_3_1_k_1_b_1,0.9249197524522076,0.9384655058772272
0,EFP_3_3_1_k_1_b_2,0.9349002118345164,0.9512305486813548
0,EFP_3_3_1_k_2_b_0.5,0.9215145471813162,0.9369107027158632
0,EFP_3_3_1_k_2_b_1,0.920943114296886,0.9359273250901587
0,EFP_3_3_1_k_2_b_2,0.9147272286828688,0.9282967279390564
0,EFP_3_4_2_k_0.5_b_0.5,0.9318969772474556,0.9487543167242232
0,EFP_3_4_2_k_0.5_b_1,0.9393895108926972,0.9578169673962664
0,EFP_3_4_2_k_0.5_b_2,0.9415544247674008,0.9616970360973359
0,EFP_3_4_2_k_1_b_0.5,0.9201089657094677,0.9333573596661942
0,EFP_3_4_2_k_1_b_1,0.9320357536677312,0.9474544941984508
0,EFP_3_4_2_k_1_b_2,0.9370465231191996,0.9543955445496978
0,EFP_3_4_2_k_2_b_0.5,0.9215479957409106,0.9369926447504148
0,EFP_3_4_2_k_2_b_1,0.9183149999458712,0.932977636253552
0,EFP_3_4_2_k_2_b_2,0.9159658719971052,0.9294113218668812
0,EFP_3_5_2_k_0.5_b_0.5,0.9349541586503756,0.9520963359070854
0,EFP_3_5_2_k_0.5_b_1,0.9419292448910922,0.9609853648066607
0,EFP_3_5_2_k_0.5_b_2,0.9396461873645364,0.9583783827074474
0,EFP_3_5_2_k_1_b_0.5,0.9234753024143484,0.9368802187364352
0,EFP_3_5_2_k_1_b_1,0.9362742164289859,0.9532184771518316
0,EFP_3_5_2_k_1_b_2,0.9364317613834788,0.9539085731767774
0,EFP_3_5_2_k_2_b_0.5,0.9208733548383086,0.9364447943387598
0,EFP_3_5_2_k_2_b_1,0.914833075456164,0.9281034288062008
0,EFP_3_5_2_k_2_b_2,0.9203334359111828,0.9345523217027288
0,EFP_3_5_3_k_0.5_b_0.5,0.934212992117024,0.9511801324810932
0,EFP_3_5_3_k_0.5_b_1,0.9410802969181552,0.9598463916452432
0,EFP_3_5_3_k_0.5_b_2,0.9404609638250232,0.9594636370043376
0,EFP_3_5_3_k_1_b_0.5,0.9225363605428816,0.9361529682650916
0,EFP_3_5_3_k_1_b_1,0.9350990175498514,0.9511280754682528
0,EFP_3_5_3_k_1_b_2,0.9360067512803758,0.953299215940671
0,EFP_3_5_3_k_2_b_0.5,0.9212389429670712,0.9362567764866624
0,EFP_3_5_3_k_2_b_1,0.9157115465440492,0.9296427759108398
0,EFP_3_5_3_k_2_b_2,0.9200249317059928,0.9337945328792884
0,EFP_4_3_0_k_0.5_b_0.5,0.9290848145265748,0.9449179419330658
0,EFP_4_3_0_k_0.5_b_1,0.9384491899635979,0.956265632145337
0,EFP_4_3_0_k_0.5_b_2,0.9436022356234848,0.9645097891602452
0,EFP_4_3_0_k_1_b_0.5,0.9192617643785981,0.9317547486082736
0,EFP_4_3_0_k_1_b_1,0.9338971291991232,0.9503433749654624
0,EFP_4_3_0_k_1_b_2,0.9301251550780716,0.9458606632869624
0,EFP_4_3_0_k_2_b_0.5,0.9254583057537168,0.9403953779668563
0,EFP_4_3_0_k_2_b_1,0.921951269146283,0.9366321995849854
0,EFP_4_3_0_k_2_b_2,0.9201387063206729,0.9352120887886544
0,EFP_4_4_0_k_0.5_b_0.5,0.9320306633257056,0.9486559322780476
0,EFP_4_4_0_k_0.5_b_1,0.9424542530485672,0.9620112555090248
0,EFP_4_4_0_k_0.5_b_2,0.9414856969100448,0.962166413321523
0,EFP_4_4_0_k_1_b_0.5,0.9280545317869836,0.9416839456458974
0,EFP_4_4_0_k_1_b_1,0.9316566494509688,0.9477698303816912
