Trial-ID,Status,Iteration,batch_size,dense_units_1,dense_units_2,dense_units_3,dropout_0,dropout_1,dropout_2,filter_1,filter_2,filter_3,learning_rate,Objective,accuracy,auc,loss
6,INTERMEDIATE,9,128.0,163.0,247.0,311.0,0.07729176665505944,0.10195117053501201,0.3762773332674585,78.0,113.0,316.0,0.0020354295528095517,0.8533127903938293,0.7610133290290833,0.8533127903938293,0.4900004267692566
6,COMPLETED,9,128.0,163.0,247.0,311.0,0.07729176665505944,0.10195117053501201,0.3762773332674585,78.0,113.0,316.0,0.0020354295528095517,0.8533127903938293,0.7610133290290833,0.8533127903938293,0.4900004267692566
7,INTERMEDIATE,0,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.6190218925476074,0.5775600075721741,0.6190218925476074,0.672886848449707
7,INTERMEDIATE,1,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.6919616460800171,0.6306666731834412,0.6919616460800171,0.6472894549369812
7,INTERMEDIATE,2,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.7252391576766968,0.6264933347702026,0.7252391576766968,0.625038743019104
7,INTERMEDIATE,3,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.7795739769935608,0.6965333223342896,0.7795739769935608,0.5601516962051392
7,INTERMEDIATE,4,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.8067348599433899,0.7151600122451782,0.8067348599433899,0.5302920341491699
7,INTERMEDIATE,5,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.8248059153556824,0.7305999994277954,0.8248059153556824,0.5212398767471313
7,INTERMEDIATE,6,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.8406020402908325,0.7486000061035156,0.8406020402908325,0.49431464076042175
7,INTERMEDIATE,7,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.8624267578125,0.7664399743080139,0.8624267578125,0.4679601490497589
7,INTERMEDIATE,8,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.8725056648254395,0.7822666764259338,0.8725056648254395,0.44710880517959595
7,INTERMEDIATE,9,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.8712733387947083,0.7653200030326843,0.8712733387947083,0.47076281905174255
7,COMPLETED,9,128.0,151.0,337.0,284.0,0.3752708277931932,0.17247999933276092,0.1385738752116037,195.0,83.0,243.0,0.0002830925168803587,0.8725056648254395,0.7822666764259338,0.8725056648254395,0.44710880517959595
8,INTERMEDIATE,0,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.5753315091133118,0.5088533163070679,0.5753315091133118,0.6915825009346008
8,INTERMEDIATE,1,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.5885301232337952,0.5178800225257874,0.5885301232337952,0.6920071840286255
8,INTERMEDIATE,2,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.6105993986129761,0.5665866732597351,0.6105993986129761,0.6834832429885864
8,INTERMEDIATE,3,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.6305822730064392,0.5942800045013428,0.6305822730064392,0.6673942804336548
8,INTERMEDIATE,4,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.6568589806556702,0.6109600067138672,0.6568589806556702,0.6591743230819702
8,INTERMEDIATE,5,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.6841161251068115,0.6276666522026062,0.6841161251068115,0.6399514079093933
8,INTERMEDIATE,6,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.7127086520195007,0.6509466767311096,0.7127086520195007,0.6212125420570374
8,INTERMEDIATE,7,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.7380895614624023,0.6694933176040649,0.7380895614624023,0.6004788279533386
8,INTERMEDIATE,8,512.0,357.0,64.0,193.0,0.3205905619922786,0.36906974180436314,0.2583515188716083,171.0,276.0,98.0,0.00013303908057771897,0.7610175013542175,0.689186692237854,0.7610175013542175,0.585742712020874
