,efp,auc,ado
0,EFP_3_4_0_k_0.5_b_1,0.9511574753553568,0.9741563381420584
0,EFP_3_4_0_k_0.5_b_2,0.9512195125824392,0.9741498090938424
0,EFP_3_4_0_k_1_b_0.5,0.9516187009521818,0.9755815200944076
0,EFP_3_4_0_k_1_b_1,0.9514567744766118,0.9744141547576158
0,EFP_3_4_0_k_1_b_2,0.9513186411424968,0.9743804676685504
0,EFP_3_4_0_k_2_b_0.5,0.9513288953642955,0.9748328528344364
0,EFP_3_4_0_k_2_b_1,0.9513513768810088,0.9751433498633352
0,EFP_3_4_0_k_2_b_2,0.951325099578149,0.974759257420828
0,EFP_3_4_1_k_0.5_b_2,0.9511769018623428,0.9740004947788028
0,EFP_3_4_1_k_1_b_2,0.9512230724964524,0.9738808031428862
0,EFP_3_4_1_k_2_b_2,0.9514075469447734,0.9742292142027942
0,EFP_3_5_0_k_0.5_b_0.5,0.9509567344258372,0.9736832413702552
0,EFP_3_5_0_k_0.5_b_1,0.9511759663578137,0.9743054160058348
0,EFP_3_5_0_k_0.5_b_2,0.9511905441900574,0.9739418792141892
0,EFP_3_5_0_k_1_b_0.5,0.9518173211045022,0.9754069486298408
0,EFP_3_5_0_k_1_b_1,0.95147326976594,0.9743655023501692
0,EFP_3_5_0_k_1_b_2,0.9512150654679244,0.9744885909199721
0,EFP_3_5_0_k_2_b_0.5,0.9513580659087916,0.974855989976342
0,EFP_3_5_0_k_2_b_1,0.9511408817379732,0.9747608384285348
0,EFP_3_5_0_k_2_b_2,0.9512455682531736,0.9743372963452224
0,EFP_3_5_1_k_0.5_b_0.5,0.951125640129354,0.9741638818746468
0,EFP_3_5_1_k_0.5_b_1,0.9512324152217356,0.9740939321132605
0,EFP_3_5_1_k_0.5_b_2,0.9511778324628688,0.9745694931592064
0,EFP_3_5_1_k_1_b_0.5,0.9516466287999752,0.9755886278280516
0,EFP_3_5_1_k_1_b_1,0.9515290398214782,0.9744237825357008
0,EFP_3_5_1_k_1_b_2,0.9512819587457528,0.9743205452450776
0,EFP_3_5_1_k_2_b_0.5,0.9514265283635076,0.9751755731546804
0,EFP_3_5_1_k_2_b_1,0.9513698704594672,0.974862976300464
0,EFP_3_5_1_k_2_b_2,0.9512977440346796,0.974016169140288
0,EFP_3_3_1_k_0.5_b_0.5,0.9511006562112256,0.9742395602407276
0,EFP_3_3_1_k_0.5_b_1,0.951080602583885,0.974237979645298
0,EFP_3_3_1_k_0.5_b_2,0.9514164626938152,0.97430004747612
0,EFP_3_3_1_k_1_b_0.5,0.9512897472141572,0.9742925240161948
0,EFP_3_3_1_k_1_b_1,0.9513614268706924,0.974735138069264
0,EFP_3_3_1_k_1_b_2,0.9508977982165084,0.9737320363476242
0,EFP_3_3_1_k_2_b_0.5,0.9511146086271156,0.974504684749166
0,EFP_3_3_1_k_2_b_1,0.9511597959886692,0.9745237361344068
0,EFP_3_3_1_k_2_b_2,0.9511769034143436,0.973975483826547
0,EFP_3_4_2_k_0.5_b_0.5,0.9510013881710891,0.9738368741633628
0,EFP_3_4_2_k_0.5_b_1,0.9514832038195578,0.9746512769233108
0,EFP_3_4_2_k_0.5_b_2,0.9515351443689302,0.9750377687949292
0,EFP_3_4_2_k_1_b_0.5,0.951069283233484,0.974465311926062
0,EFP_3_4_2_k_1_b_1,0.951372340628864,0.974627937530173
0,EFP_3_4_2_k_1_b_2,0.95131003511363,0.9751579796854096
0,EFP_3_4_2_k_2_b_0.5,0.9511315877007172,0.9743037325077478
0,EFP_3_4_2_k_2_b_1,0.951227165514767,0.9744061281823212
0,EFP_3_4_2_k_2_b_2,0.9511376268721324,0.974585464621484
0,EFP_3_5_2_k_0.5_b_0.5,0.9511023994602114,0.9744885296458256
0,EFP_3_5_2_k_0.5_b_1,0.9514634570003908,0.9747150823228948
0,EFP_3_5_2_k_0.5_b_2,0.9512707165873951,0.9745383102238256
0,EFP_3_5_2_k_1_b_0.5,0.9512630336150504,0.9744181782809508
0,EFP_3_5_2_k_1_b_1,0.9512360981518184,0.9742468894434424
0,EFP_3_5_2_k_1_b_2,0.9510038429964772,0.9741490705706596
0,EFP_3_5_2_k_2_b_0.5,0.95118275002565,0.9742372409133012
0,EFP_3_5_2_k_2_b_1,0.9511206884145538,0.9747543122945932
0,EFP_3_5_2_k_2_b_2,0.9511366169195614,0.9743292902605981
0,EFP_3_5_3_k_0.5_b_0.5,0.9511734929324148,0.9745870251479728
0,EFP_3_5_3_k_0.5_b_1,0.95148617859724,0.9747303951002764
0,EFP_3_5_3_k_0.5_b_2,0.9511560151945312,0.9744397537646642
0,EFP_3_5_3_k_1_b_0.5,0.9512914125190988,0.9746943271995951
0,EFP_3_5_3_k_1_b_1,0.9510469181088363,0.9747128626944872
0,EFP_3_5_3_k_1_b_2,0.9513477284309458,0.9745101257360624
0,EFP_3_5_3_k_2_b_0.5,0.9511623707341252,0.974455067595156
0,EFP_3_5_3_k_2_b_1,0.9509165991311403,0.9745294015922528
0,EFP_3_5_3_k_2_b_2,0.9510533119844522,0.9738841728640384
0,EFP_4_3_0_k_0.5_b_0.5,0.9509499685580112,0.9738433628063524
0,EFP_4_3_0_k_0.5_b_1,0.951301499164803,0.9745942713216216
0,EFP_4_3_0_k_0.5_b_2,0.9513465213902632,0.9748072333431276
0,EFP_4_3_0_k_1_b_0.5,0.951576388432254,0.9743969006795576
0,EFP_4_3_0_k_1_b_1,0.9516910133690748,0.9748543686211214
0,EFP_4_3_0_k_1_b_2,0.9514796065855232,0.9746175296284941
0,EFP_4_3_0_k_2_b_0.5,0.951265196744274,0.9746687685290673
0,EFP_4_3_0_k_2_b_1,0.9511490967986188,0.9744350115127312
0,EFP_4_3_0_k_2_b_2,0.9510959246885498,0.9739266050785756
0,EFP_4_4_0_k_0.5_b_0.5,0.9508634525010858,0.9739192952061012
0,EFP_4_4_0_k_0.5_b_1,0.9511228465357742,0.9745622469574852
0,EFP_4_4_0_k_0.5_b_2,0.9512356627115724,0.9743837931616992
0,EFP_4_4_0_k_1_b_0.5,0.9518008908392108,0.9747633008660954
0,EFP_4_4_0_k_1_b_1,0.9515953080429532,0.9746320218084872
0,EFP_4_4_0_k_1_b_2,0.951364496232428,0.9746991916262828
0,EFP_4_4_0_k_2_b_0.5,0.9511884885488948,0.974471859881046
0,EFP_4_4_0_k_2_b_1,0.951126582665887,0.9745847454031172
0,EFP_4_4_0_k_2_b_2,0.95108444840206,0.9742476075798469
0,EFP_4_5_0_k_0.5_b_0.5,0.9511253523451912,0.9743412788449451
0,EFP_4_5_0_k_0.5_b_1,0.9513675250581408,0.9747519711011908
0,EFP_4_5_0_k_0.5_b_2,0.9511327485653738,0.9742339972250889
0,EFP_4_5_0_k_1_b_0.5,0.9519323141535314,0.9753661571076992
0,EFP_4_5_0_k_1_b_1,0.9515542982677618,0.9746103648123818
0,EFP_4_5_0_k_1_b_2,0.9512314592611952,0.9743398625203954
0,EFP_4_5_0_k_2_b_0.5,0.9512267578905366,0.9744149963332192
0,EFP_4_5_0_k_2_b_1,0.9511701360505166,0.9739377718568288
0,EFP_4_5_0_k_2_b_2,0.9513202043513808,0.974737600576438
0,EFP_4_5_1_k_0.5_b_0.5,0.9511714263312464,0.9742627779419027
0,EFP_4_5_1_k_0.5_b_1,0.9513614839107246,0.9745726345184492
0,EFP_4_5_1_k_0.5_b_2,0.9511572597152348,0.9742467451158724
0,EFP_4_5_1_k_1_b_0.5,0.95179066855343,0.9746446081963486
0,EFP_4_5_1_k_1_b_1,0.9515551462362412,0.9744997790317106
0,EFP_4_5_1_k_1_b_2,0.9512566994114684,0.9745111304145936
0,EFP_4_5_1_k_2_b_0.5,0.9512033597333048,0.9747583557704392
0,EFP_4_5_1_k_2_b_1,0.9512553732587188,0.9745476933521852
0,EFP_4_5_1_k_2_b_2,0.9512160842445004,0.9741339625043332
0,EFP_4_3_1_k_0.5_b_0.5,0.9511011647475128,0.9744394353161956
0,EFP_4_3_1_k_0.5_b_1,0.9508139806891092,0.9738321543058256
0,EFP_4_3_1_k_0.5_b_2,0.950771384473021,0.974012186891286
0,EFP_4_3_1_k_1_b_0.5,0.9511728370040441,0.9739242658844214
0,EFP_4_3_1_k_1_b_1,0.9515251555712816,0.9751761948948114
0,EFP_4_3_1_k_1_b_2,0.951553715139432,0.9744468978724564
0,EFP_4_3_1_k_2_b_0.5,0.9513253537302928,0.974777489646073
0,EFP_4_3_1_k_2_b_1,0.9513632816477412,0.9749105320043232
0,EFP_4_3_1_k_2_b_2,0.9512573607398424,0.9747287534186037
0,EFP_4_4_1_k_0.5_b_0.5,0.9511199217661204,0.974228392961365
0,EFP_4_4_1_k_0.5_b_1,0.9510195502773598,0.9745269997630196
0,EFP_4_4_1_k_0.5_b_2,0.9510728818515192,0.9743837931616992
0,EFP_4_4_1_k_1_b_0.5,0.9513297289327668,0.9746055611731448
0,EFP_4_4_1_k_1_b_1,0.9516656636827396,0.9750898084699776
0,EFP_4_4_1_k_1_b_2,0.9513841703795538,0.9748879340229823
0,EFP_4_4_1_k_2_b_0.5,0.9513544279147343,0.9747496097033744
0,EFP_4_4_1_k_2_b_1,0.9509758054526221,0.9749786037559716
0,EFP_4_4_1_k_2_b_2,0.9512122624183392,0.9741579807389772
0,EFP_4_4_2_k_0.5_b_0.5,0.951118655133404,0.9740980388389312
0,EFP_4_4_2_k_0.5_b_1,0.9509640550219768,0.9744200978826256
0,EFP_4_4_2_k_0.5_b_2,0.9510602074283516,0.9739770642054936
0,EFP_4_4_2_k_1_b_0.5,0.9513566192759736,0.974382931027581
0,EFP_4_4_2_k_1_b_1,0.9516891107039988,0.9755746758341526
0,EFP_4_4_2_k_1_b_2,0.9512477662464168,0.9741523350965414
0,EFP_4_4_2_k_2_b_0.5,0.9513409479551114,0.9749993995436532
0,EFP_4_4_2_k_2_b_1,0.9513164418852532,0.9749906328959884
0,EFP_4_4_2_k_2_b_2,0.9510530131042833,0.973800130018606
0,EFP_4_5_2_k_0.5_b_0.5,0.95104547438802,0.9741295591613152
0,EFP_4_5_2_k_0.5_b_1,0.9508127485844126,0.9737351126141272
0,EFP_4_5_2_k_0.5_b_2,0.9510326240127528,0.9739800999804652
0,EFP_4_5_2_k_1_b_0.5,0.9513618199189146,0.9746936076320282
0,EFP_4_5_2_k_1_b_1,0.9515486460725656,0.9749329490412714
0,EFP_4_5_2_k_1_b_2,0.951071613786802,0.9743427978975938
0,EFP_4_5_2_k_2_b_0.5,0.9510591058757286,0.9747887587807016
0,EFP_4_5_2_k_2_b_1,0.9513476292068898,0.9747768303910972
0,EFP_4_5_2_k_2_b_2,0.951131924740908,0.9745037820804324
0,EFP_4_5_3_k_0.5_b_0.5,0.9509887697719532,0.9742546893901972
0,EFP_4_5_3_k_0.5_b_1,0.951018236996617,0.9744398151558141
0,EFP_4_5_3_k_0.5_b_2,0.9509721289385428,0.9743468625705336
0,EFP_4_5_3_k_1_b_0.5,0.9511868481879672,0.974169865777454
0,EFP_4_5_3_k_1_b_1,0.9515568662452142,0.975201794655424
0,EFP_4_5_3_k_1_b_2,0.9513297690287896,0.9746022570789914
0,EFP_4_5_3_k_2_b_0.5,0.9514143193566033,0.9750578838991492
0,EFP_4_5_3_k_2_b_1,0.951244578380614,0.9746327817954884
0,EFP_4_5_3_k_2_b_2,0.9510422556661996,0.9741235338857532
0,EFP_4_5_4_k_0.5_b_0.5,0.9511892386533192,0.9742907993053904
0,EFP_4_5_4_k_0.5_b_1,0.9508938919582994,0.97385617252124
0,EFP_4_5_4_k_0.5_b_2,0.9508091423343732,0.9737311726460254
0,EFP_4_5_4_k_1_b_0.5,0.9515650056658168,0.9748137592019568
0,EFP_4_5_4_k_1_b_1,0.9518284748708098,0.9753861131370936
0,EFP_4_5_4_k_1_b_2,0.9513993234761232,0.9745578028689073
0,EFP_4_5_4_k_2_b_0.5,0.9514073274966492,0.9748503454244568
0,EFP_4_5_4_k_2_b_1,0.9512332988702356,0.9749521235372859
0,EFP_4_5_4_k_2_b_2,0.9510365553349762,0.9743758076111999
0,EFP_4_5_5_k_0.5_b_0.5,0.9510057586135604,0.9743489873135992
0,EFP_4_5_5_k_0.5_b_1,0.9510073432864566,0.9741788172149758
0,EFP_4_5_5_k_0.5_b_2,0.9509290567701854,0.9742908198884268
0,EFP_4_5_5_k_1_b_0.5,0.951561375239764,0.9747551735401682
0,EFP_4_5_5_k_1_b_1,0.9513943998253388,0.9743981425883672
0,EFP_4_5_5_k_1_b_2,0.9512538636898648,0.9746519760586428
0,EFP_4_5_5_k_2_b_0.5,0.9512502658238304,0.9747003115175008
0,EFP_4_5_5_k_2_b_1,0.9511453264924868,0.9747023130434644
0,EFP_4_5_5_k_2_b_2,0.9510658344795336,0.974017936774551
0,EFP_4_4_3_k_0.5_b_0.5,0.9509571633700796,0.9741760357646954
0,EFP_4_4_3_k_0.5_b_1,0.9514029358861658,0.9743405604085656
0,EFP_4_4_3_k_0.5_b_2,0.9513773796317136,0.9745991156486004
0,EFP_4_4_3_k_1_b_0.5,0.951283237506476,0.9742100821902016
0,EFP_4_4_3_k_1_b_1,0.9513015165248128,0.97450698451941
0,EFP_4_4_3_k_1_b_2,0.9514545940673788,0.974832072375005
0,EFP_4_4_3_k_2_b_0.5,0.9509873887711722,0.9740859052880187
0,EFP_4_4_3_k_2_b_1,0.950915936914766,0.9739833024296982
0,EFP_4_4_3_k_2_b_2,0.9509589452110874,0.9737993294114256
0,EFP_4_5_6_k_0.5_b_0.5,0.9509187011883292,0.9740875272506888
0,EFP_4_5_6_k_0.5_b_1,0.9513241172095936,0.9746640054505292
0,EFP_4_5_6_k_0.5_b_2,0.951226748266531,0.9742211874794344
0,EFP_4_5_6_k_1_b_0.5,0.9512735321969876,0.9742699834353712
0,EFP_4_5_6_k_1_b_2,0.9512113558258264,0.97392818542092
0,EFP_4_5_6_k_2_b_0.5,0.9511634778467514,0.9739658140186542
0,EFP_4_5_6_k_2_b_1,0.9511431075392318,0.9745182746595018
0,EFP_4_5_6_k_2_b_2,0.9509997248661484,0.9743132780913494
0,EFP_4_5_7_k_0.5_b_0.5,0.9509686595925808,0.9737289390779428
0,EFP_4_5_7_k_0.5_b_1,0.9514090598416288,0.9747424244486416
0,EFP_4_5_7_k_0.5_b_2,0.951176582390162,0.9743772652270092
0,EFP_4_5_7_k_1_b_0.5,0.9512700904830412,0.9741131881513436
0,EFP_4_5_7_k_1_b_1,0.9512933236001796,0.9740090884927128
0,EFP_4_5_7_k_1_b_2,0.9511789196634836,0.9736135885455528
0,EFP_4_5_7_k_2_b_0.5,0.9511218967752372,0.9742271301457271
0,EFP_4_5_7_k_2_b_1,0.9509936051346876,0.9744902534081848
0,EFP_4_5_7_k_2_b_2,0.9509420636815408,0.973562349686002
0,EFP_4_5_8_k_0.5_b_0.5,0.9510494009342404,0.9742555518371622
0,EFP_4_5_8_k_0.5_b_1,0.9514576214690909,0.9746798756811198
0,EFP_4_5_8_k_0.5_b_2,0.9512426112835016,0.9744317681437892
0,EFP_4_5_8_k_1_b_0.5,0.9513396419623728,0.9748441822017444
0,EFP_4_5_8_k_1_b_1,0.9513086559688502,0.974511706553172
0,EFP_4_5_8_k_1_b_2,0.9512705086352776,0.9742836349895
0,EFP_4_5_8_k_2_b_0.5,0.9510183079566572,0.9741747521514368
0,EFP_4_5_8_k_2_b_1,0.9510097798078344,0.9737984448956324
0,EFP_4_5_8_k_2_b_2,0.9508839827046958,0.9740090468756256
0,EFP_4_4_4_k_0.5_b_0.5,0.9512320292855174,0.9744374133342728
0,EFP_4_4_4_k_0.5_b_1,0.9509937286147576,0.9742696243301904
0,EFP_4_4_4_k_0.5_b_2,0.9508427905534016,0.9742187237299508
0,EFP_4_4_4_k_1_b_0.5,0.9514580244613188,0.9745622876888134
0,EFP_4_4_4_k_1_b_1,0.9515857729415612,0.9752203873180518
0,EFP_4_4_4_k_1_b_2,0.9515912856166784,0.974644709695136
0,EFP_4_4_4_k_2_b_0.5,0.9514471602471752,0.9749057886254626
0,EFP_4_4_4_k_2_b_1,0.9515282652290401,0.975450142108002
0,EFP_4_4_4_k_2_b_2,0.9511152336274692,0.9742981899930828
0,EFP_4_5_9_k_0.5_b_0.5,0.9505837173268944,0.9732532724870899
0,EFP_4_5_9_k_0.5_b_1,0.9508783469015089,0.9740571041534734
0,EFP_4_5_9_k_0.5_b_2,0.95093971033621,0.9741250729556212
0,EFP_4_5_9_k_1_b_0.5,0.951451929577872,0.9744158379061274
0,EFP_4_5_9_k_1_b_1,0.9518306106640176,0.9754341692739774
0,EFP_4_5_9_k_1_b_2,0.9512506523680492,0.9745022829295474
0,EFP_4_5_9_k_2_b_0.5,0.95142826596449,0.9749809655185664
0,EFP_4_5_9_k_2_b_1,0.951409422497834,0.9748225457025878
0,EFP_4_5_9_k_2_b_2,0.9510813024402808,0.973994677563464
0,EFP_4_5_10_k_0.5_b_0.5,0.9510313233240174,0.9742188888550856
0,EFP_4_5_10_k_0.5_b_1,0.9513450380934244,0.9748240662903808
0,EFP_4_5_10_k_0.5_b_2,0.9511610525253796,0.9742644821832878
0,EFP_4_5_10_k_1_b_0.5,0.9511906850141372,0.9740059068750484
0,EFP_4_5_10_k_1_b_1,0.9510638007343836,0.9741187302349786
0,EFP_4_5_10_k_1_b_2,0.9512558184509704,0.97481762110023
0,EFP_4_5_10_k_2_b_0.5,0.9511730015161372,0.9743203602114896
0,EFP_4_5_10_k_2_b_1,0.9510212071982967,0.9744013245277008
0,EFP_4_5_10_k_2_b_2,0.9509992375138728,0.974322105342376
0,EFP_5_4_0_k_0.5_b_0.5,0.9511009409473864,0.9740883486035808
0,EFP_5_4_0_k_0.5_b_1,0.951227496090954,0.9745366478523678
0,EFP_5_4_0_k_0.5_b_2,0.9511928463673596,0.9743505269200377
0,EFP_5_4_0_k_1_b_0.5,0.9517421509979932,0.9744542465371766
0,EFP_5_4_0_k_1_b_1,0.951502249166328,0.9747984871726716
0,EFP_5_4_0_k_1_b_2,0.9512841945150172,0.9747824952183776
0,EFP_5_4_0_k_2_b_0.5,0.9510346073898746,0.9738896935023259
0,EFP_5_4_0_k_2_b_1,0.9510246525042452,0.9739819095091165
0,EFP_5_4_0_k_2_b_2,0.9511337363099324,0.9740130915286151
0,EFP_5_5_0_k_0.5_b_0.5,0.9510047763010048,0.9743236037744006
0,EFP_5_5_0_k_0.5_b_1,0.9508496726772931,0.9740778992033946
0,EFP_5_5_0_k_0.5_b_2,0.9508161262103226,0.9744798455148383
0,EFP_5_5_0_k_1_b_0.5,0.9516051672005283,0.97479372389024
0,EFP_5_5_0_k_1_b_1,0.9515590723264618,0.9743660772043988
0,EFP_5_5_0_k_1_b_2,0.9512972168023812,0.9747960853511304
0,EFP_5_5_0_k_2_b_0.5,0.9509898654765728,0.974213796195478
0,EFP_5_5_0_k_2_b_1,0.9511246137527736,0.9740842210775263
0,EFP_5_5_0_k_2_b_2,0.9511686963297024,0.9741571594411752
0,EFP_5_4_1_k_0.5_b_0.5,0.9511005089071424,0.9744502639597648
0,EFP_5_4_1_k_0.5_b_1,0.9507557325361696,0.9732773335297492
0,EFP_5_4_1_k_0.5_b_2,0.9509903782848628,0.9742856570993956
0,EFP_5_4_1_k_1_b_0.5,0.9511819041131716,0.9740146303307556
0,EFP_5_4_1_k_1_b_1,0.9516568729417684,0.9750978544476638
0,EFP_5_4_1_k_1_b_2,0.9512557304509206,0.974324948581045
0,EFP_5_4_1_k_2_b_0.5,0.9512912214149908,0.9746559182225838
0,EFP_5_4_1_k_2_b_1,0.9512235406007172,0.9746014158005388
0,EFP_5_4_1_k_2_b_2,0.9511869380360184,0.9745702530485192
0,EFP_5_5_1_k_0.5_b_0.5,0.9508859061697834,0.9735543012689644
0,EFP_5_5_1_k_0.5_b_1,0.9507650086854154,0.9733445205112048
0,EFP_5_5_1_k_0.5_b_2,0.9507997209130454,0.9740186957788788
0,EFP_5_5_1_k_1_b_0.5,0.9513039792382054,0.9742220912786798
0,EFP_5_5_1_k_1_b_1,0.9514815558826256,0.9743852713308626
0,EFP_5_5_1_k_1_b_2,0.9511949749285632,0.9745038229054082
0,EFP_5_5_1_k_2_b_0.5,0.9514084288812722,0.9750121692681146
0,EFP_5_5_1_k_2_b_1,0.9512928954239376,0.9746295590575892
0,EFP_5_5_1_k_2_b_2,0.951148228838128,0.9740794381636558
0,EFP_5_5_2_k_0.5_b_0.5,0.9509367682865462,0.9740298626956488
0,EFP_5_5_2_k_0.5_b_1,0.9510280299061552,0.9745057836047936
0,EFP_5_5_2_k_0.5_b_2,0.9507468903311695,0.9738224003138398
0,EFP_5_5_2_k_1_b_0.5,0.9512622900306299,0.9748545296753056
0,EFP_5_5_2_k_1_b_1,0.951541513332532,0.9746894830134358
0,EFP_5_5_2_k_1_b_2,0.9511612587094964,0.9741411058662276
0,EFP_5_5_2_k_2_b_0.5,0.9513366959527068,0.9753340538809496
0,EFP_5_5_2_k_2_b_1,0.9510118532170072,0.9746646843553524
0,EFP_5_5_2_k_2_b_2,0.9510753149728952,0.9743163571499482
0,EFP_5_5_3_k_0.5_b_0.5,0.9510107103523608,0.9739497392812281
0,EFP_5_5_3_k_0.5_b_1,0.950955070232896,0.9742892598374764
0,EFP_5_5_3_k_0.5_b_2,0.9508391891673648,0.9740026628216142
0,EFP_5_5_3_k_1_b_0.5,0.951127304138295,0.9740395531338116
0,EFP_5_5_3_k_1_b_1,0.9518362362431988,0.9754249032664052
0,EFP_5_5_3_k_1_b_2,0.9513253386422844,0.9746632048439898
0,EFP_5_5_3_k_2_b_0.5,0.95140205882967,0.9748257279715112
0,EFP_5_5_3_k_2_b_1,0.9513158403409128,0.9747231491503928
0,EFP_5_5_3_k_2_b_2,0.9510467304607304,0.9739698170609664
0,EFP_5_4_2_k_0.5_b_0.5,0.950975402668394,0.9738249697971184
0,EFP_5_4_2_k_0.5_b_1,0.9509077609821424,0.9739489803842764
0,EFP_5_4_2_k_0.5_b_2,0.9508152720018396,0.973960885285066
0,EFP_5_4_2_k_1_b_0.5,0.951397924587332,0.9744213192767612
0,EFP_5_4_2_k_1_b_1,0.9517019523432608,0.9747086571810121
0,EFP_5_4_2_k_1_b_2,0.9515722414299088,0.974681557984068
0,EFP_5_4_2_k_2_b_0.5,0.9513118541626588,0.9747167847564148
0,EFP_5_4_2_k_2_b_1,0.9512688904823626,0.9753076338016892
0,EFP_5_4_2_k_2_b_2,0.9510471062929428,0.9740417471282036
0,EFP_5_5_4_k_0.5_b_0.5,0.9510421347221312,0.9743420999959972
0,EFP_5_5_4_k_0.5_b_1,0.9509049111165307,0.9739257835955326
0,EFP_5_5_4_k_0.5_b_2,0.9509016138346662,0.9742067971658459
0,EFP_5_5_4_k_1_b_0.5,0.9511515442960028,0.9743389181066264
0,EFP_5_5_4_k_1_b_1,0.9517677280924572,0.9753820312606328
0,EFP_5_5_4_k_1_b_2,0.9512439752602728,0.9742715846561418
0,EFP_5_5_4_k_2_b_0.5,0.9514395242668569,0.975007525683396
0,EFP_5_5_4_k_2_b_1,0.9513363127364902,0.9749522438581518
0,EFP_5_5_4_k_2_b_2,0.9511270610581576,0.974361253019302
0,EFP_5_5_5_k_0.5_b_0.5,0.9509478596128184,0.9742788519274648
0,EFP_5_5_5_k_0.5_b_1,0.9509208455495418,0.9740298211117588
0,EFP_5_5_5_k_0.5_b_2,0.950853437111422,0.9736190660712256
0,EFP_5_5_5_k_1_b_0.5,0.9514649650252436,0.9748008889942132
0,EFP_5_5_5_k_1_b_1,0.9516617332245167,0.974820043088782
0,EFP_5_5_5_k_1_b_2,0.9511056362140418,0.9744225201913778
