,efp,auc,ado
0,EFP_1_0_0_k_0.5_b_0.5,0.9530046814324941,0.9769291862984034
0,EFP_1_0_0_k_1_b_0.5,0.9529015422271748,0.9773551653833084
0,EFP_1_0_0_k_2_b_0.5,0.9530626970874856,0.9775062171062386
0,EFP_2_1_0_k_0.5_b_0.5,0.9531476304673804,0.97768901505164
0,EFP_2_1_0_k_0.5_b_1,0.9531576373309438,0.9773852552954472
0,EFP_2_1_0_k_0.5_b_2,0.9529314859216226,0.9775335558098756
0,EFP_2_1_0_k_1_b_0.5,0.9528086308781158,0.9769243407212096
0,EFP_2_1_0_k_1_b_1,0.9529765019356108,0.9774548893421438
0,EFP_2_1_0_k_1_b_2,0.9530946936044082,0.9771648438132379
0,EFP_2_1_0_k_2_b_0.5,0.9529520297784214,0.9773404297095706
0,EFP_2_1_0_k_2_b_1,0.953035181904698,0.9774833943489496
0,EFP_2_1_0_k_2_b_2,0.9530084783644702,0.9771588696964428
0,EFP_2_2_0_k_0.5_b_2,0.9530239660613212,0.9775536274998518
0,EFP_2_2_0_k_1_b_2,0.9530390519009044,0.9771175777587215
0,EFP_2_2_0_k_2_b_2,0.9527927324999699,0.9770413867332602
0,EFP_2_3_0_k_0.5_b_0.5,0.9531423438987058,0.9773300293162064
0,EFP_2_3_0_k_0.5_b_2,0.9529962136057852,0.9773515770947988
0,EFP_2_3_0_k_1_b_1,0.9530967471388854,0.9775999307561366
0,EFP_2_3_0_k_1_b_2,0.9530374829599558,0.9774108829438782
0,EFP_2_3_0_k_2_b_0.5,0.9529467749618468,0.9769556889490852
0,EFP_2_3_0_k_2_b_1,0.9530780439598924,0.9771040268510164
0,EFP_2_3_0_k_2_b_2,0.9528155632999822,0.9773042563234964
0,EFP_2_4_0_k_0.5_b_2,0.9526431161880536,0.976911610312798
0,EFP_2_4_0_k_1_b_2,0.9530144789033972,0.9771991591338406
0,EFP_2_4_0_k_2_b_2,0.9529909842932908,0.9773483895269158
0,EFP_2_5_0_k_0.5_b_0.5,0.9528738135477136,0.9769853602944772
0,EFP_2_5_0_k_0.5_b_1,0.9528475769449588,0.9771880304480168
0,EFP_2_5_0_k_0.5_b_2,0.9529709263420246,0.9765381628519976
0,EFP_2_5_0_k_1_b_0.5,0.95320112765212,0.9777579557803828
0,EFP_2_5_0_k_1_b_1,0.9530015423825928,0.97709517443892
0,EFP_2_5_0_k_1_b_2,0.9530238484289502,0.9774750515318504
0,EFP_2_5_0_k_2_b_0.5,0.9528591842375704,0.9766943854947394
0,EFP_2_5_0_k_2_b_1,0.9529449214440004,0.9770133182022912
0,EFP_2_5_0_k_2_b_2,0.9529455393979496,0.977279448359432
0,EFP_3_2_0_k_0.5_b_0.5,0.9530604775844852,0.9769212459658062
0,EFP_3_2_0_k_0.5_b_1,0.9530649330865384,0.9770053960221868
0,EFP_3_2_0_k_0.5_b_2,0.9528741900049011,0.9771736595475604
0,EFP_3_2_0_k_1_b_0.5,0.9529925005700736,0.9772930908741194
0,EFP_3_2_0_k_1_b_1,0.9530393776939321,0.9769926469115024
0,EFP_3_2_0_k_1_b_2,0.9530161115885468,0.9773436354208658
0,EFP_3_2_0_k_2_b_0.5,0.9529130621115106,0.9773163505162406
0,EFP_3_2_0_k_2_b_1,0.9530156537391028,0.9774245253532302
0,EFP_3_2_0_k_2_b_2,0.9528385511084898,0.9773315231677684
0,EFP_3_3_0_k_0.5_b_0.5,0.952694611166478,0.9770462137192172
0,EFP_3_3_0_k_0.5_b_1,0.9528253138107372,0.9769525940553432
0,EFP_3_3_0_k_0.5_b_2,0.952616519200162,0.9764956494351118
0,EFP_3_3_0_k_1_b_0.5,0.9530544437814532,0.977046305698232
0,EFP_3_3_0_k_1_b_1,0.953098911993714,0.9771087803771684
0,EFP_3_3_0_k_1_b_2,0.9528638588763148,0.9770975420149548
0,EFP_3_3_0_k_2_b_0.5,0.9530336061157276,0.9772610154603936
0,EFP_3_3_0_k_2_b_1,0.9529377344773317,0.9770758666675216
0,EFP_3_3_0_k_2_b_2,0.952998769237846,0.9772250058504278
0,EFP_3_4_0_k_0.5_b_0.5,0.9531619633445888,0.9772863515348132
0,EFP_3_4_0_k_0.5_b_1,0.952851574541568,0.9772121282064228
0,EFP_3_4_0_k_0.5_b_2,0.9526254997964884,0.9767016357181212
0,EFP_3_4_0_k_1_b_0.5,0.9529918418799959,0.9772851311897276
0,EFP_3_4_0_k_1_b_1,0.9530826130143041,0.9771921655621656
0,EFP_3_4_0_k_1_b_2,0.9529218244031484,0.9774292615762892
0,EFP_3_4_0_k_2_b_0.5,0.9530271718234328,0.9768049086205404
0,EFP_3_4_0_k_2_b_1,0.9529741533682032,0.977363544126062
0,EFP_3_4_0_k_2_b_2,0.9529660796387373,0.9773860929721137
0,EFP_3_4_1_k_0.5_b_2,0.9530373680315932,0.9775046863567112
0,EFP_3_4_1_k_1_b_2,0.9529633589101556,0.9771881218588988
0,EFP_3_4_1_k_2_b_2,0.9529467935459056,0.9772257342711144
0,EFP_3_5_0_k_0.5_b_0.5,0.9529863755587542,0.97700854646056
0,EFP_3_5_0_k_0.5_b_1,0.9528005381965904,0.9768747260109844
0,EFP_3_5_0_k_0.5_b_2,0.9527925044192505,0.97697894886161
0,EFP_3_5_0_k_1_b_0.5,0.952982849995634,0.9764860888046856
0,EFP_3_5_0_k_1_b_1,0.9530665514916432,0.9774565644762772
0,EFP_3_5_0_k_1_b_2,0.9527876197318432,0.9774742501033844
0,EFP_3_5_0_k_2_b_0.5,0.9529989770305014,0.977534721943948
0,EFP_3_5_0_k_2_b_1,0.9529872100253862,0.9768081701150936
0,EFP_3_5_0_k_2_b_2,0.9529941098311494,0.9773660391209604
0,EFP_3_5_1_k_0.5_b_0.5,0.9527678140213726,0.9771920558886394
0,EFP_3_5_1_k_0.5_b_1,0.952915115669988,0.9768715758968786
0,EFP_3_5_1_k_0.5_b_2,0.952847614729078,0.9771175777587215
0,EFP_3_5_1_k_1_b_0.5,0.9531820780640342,0.977724206522532
0,EFP_3_5_1_k_1_b_1,0.952607536227828,0.976941263213573
0,EFP_3_5_1_k_1_b_2,0.9527825861079664,0.9774462181823136
0,EFP_3_5_1_k_2_b_0.5,0.9531377109080924,0.9774092981879672
0,EFP_3_5_1_k_2_b_1,0.9529734034538381,0.9775230471714672
0,EFP_3_5_1_k_2_b_2,0.9530652969196859,0.977189669874528
0,EFP_3_3_1_k_0.5_b_0.5,0.952772543764291,0.9767897929906952
0,EFP_3_3_1_k_0.5_b_1,0.9529948702415478,0.9772906137849564
0,EFP_3_3_1_k_0.5_b_2,0.9530981265592364,0.9772795029861224
0,EFP_3_3_1_k_1_b_0.5,0.952973656190635,0.97702708984159
0,EFP_3_3_1_k_1_b_1,0.953194391142872,0.9774782752952661
0,EFP_3_3_1_k_1_b_2,0.9530386148035258,0.977045467477606
0,EFP_3_3_1_k_2_b_0.5,0.9530388908843966,0.9771327865975192
0,EFP_3_3_1_k_2_b_1,0.9530925050775052,0.9773218696454304
0,EFP_3_3_1_k_2_b_2,0.9530442520693068,0.9772185396495664
0,EFP_3_4_2_k_0.5_b_0.5,0.9529683068537624,0.9775307147951946
0,EFP_3_4_2_k_0.5_b_1,0.9530401584083946,0.977270705488899
0,EFP_3_4_2_k_0.5_b_2,0.9529245634197878,0.977188085294634
0,EFP_3_4_2_k_1_b_0.5,0.9530981942154498,0.9773323609319026
0,EFP_3_4_2_k_1_b_1,0.9529469302903368,0.9773779880378308
0,EFP_3_4_2_k_1_b_2,0.9529288497373076,0.9769325029472508
0,EFP_3_4_2_k_2_b_0.5,0.9528916519559792,0.9773026534601412
0,EFP_3_4_2_k_2_b_1,0.9530206286907944,0.9773475880971654
0,EFP_3_4_2_k_2_b_2,0.9529274536689042,0.976859498833518
0,EFP_3_5_2_k_0.5_b_0.5,0.9529870077927484,0.9774638134721836
0,EFP_3_5_2_k_0.5_b_1,0.9529727088116468,0.9771488884596796
0,EFP_3_5_2_k_0.5_b_2,0.9529858740691723,0.9771116220658724
0,EFP_3_5_2_k_1_b_0.5,0.9530348023755008,0.9778188643438064
0,EFP_3_5_2_k_1_b_1,0.9531180167579736,0.9773756200065876
0,EFP_3_5_2_k_1_b_2,0.9529229011905448,0.9771455911675888
0,EFP_3_5_2_k_2_b_0.5,0.953006309141628,0.9769989661556217
0,EFP_3_5_2_k_2_b_1,0.9531309936709051,0.9770991448744559
0,EFP_3_5_2_k_2_b_2,0.9530333991870747,0.9772153887088346
0,EFP_3_5_3_k_0.5_b_0.5,0.9530057627399048,0.9769573102756836
0,EFP_3_5_3_k_0.5_b_1,0.9529680869010684,0.9768417931261096
0,EFP_3_5_3_k_1_b_0.5,0.9531236532157521,0.9775504217911256
0,EFP_3_5_3_k_1_b_1,0.9531490875279764,0.9776753907567975
0,EFP_3_5_3_k_1_b_2,0.9530214681014422,0.9771752441158932
0,EFP_3_5_3_k_2_b_0.5,0.9530592788847041,0.977601659278826
0,EFP_3_5_3_k_2_b_1,0.9530463983640768,0.977622478501647
0,EFP_3_5_3_k_2_b_2,0.9528534402594526,0.9771400544330214
0,EFP_4_3_0_k_0.5_b_0.5,0.9530053594586329,0.9774918274135678
0,EFP_4_3_0_k_0.5_b_1,0.9529391155216876,0.9775440103736734
0,EFP_4_3_0_k_0.5_b_2,0.952969222680651,0.977198576984756
0,EFP_4_3_0_k_1_b_0.5,0.9528747710147338,0.9771192539674652
0,EFP_4_3_0_k_1_b_1,0.9530494268776292,0.9773700462665024
0,EFP_4_3_0_k_1_b_2,0.952988836110515,0.97724986836548
0,EFP_4_3_0_k_2_b_0.5,0.9530398103512968,0.977179997836131
0,EFP_4_3_0_k_2_b_1,0.9529706935412904,0.9774068576850824
0,EFP_4_3_0_k_2_b_2,0.953012816610154,0.9771744609779536
0,EFP_4_4_0_k_0.5_b_0.5,0.9530290327333024,0.9777155157905196
0,EFP_4_4_0_k_0.5_b_1,0.9529085308492182,0.9769356162363516
0,EFP_4_4_0_k_0.5_b_2,0.9529383521672798,0.9770158698610486
0,EFP_4_4_0_k_1_b_0.5,0.95294916649739,0.977014230163844
0,EFP_4_4_0_k_1_b_2,0.9529691072002868,0.9776585249353046
0,EFP_4_4_0_k_2_b_0.5,0.9530270032229008,0.9776224246994832
0,EFP_4_4_0_k_2_b_1,0.9530162941091224,0.977642478409448
0,EFP_4_4_0_k_2_b_2,0.9527474058370016,0.976761649829896
