,efp,auc,ado
0,EFP_1_0_0_k_0.5_b_0.5,0.9529529650495344,0.9762014165956876
0,EFP_1_0_0_k_1_b_0.5,0.9527977855059728,0.9761709587812902
0,EFP_1_0_0_k_2_b_0.5,0.9531126456749396,0.9768818194189836
0,EFP_2_1_0_k_0.5_b_0.5,0.953059208461052,0.9766480679480304
0,EFP_2_1_0_k_0.5_b_1,0.9528673174144532,0.9766684998531048
0,EFP_2_1_0_k_0.5_b_2,0.9530760960439688,0.9768682106004692
0,EFP_2_1_0_k_1_b_0.5,0.9531646721122498,0.9772764023932384
0,EFP_2_1_0_k_1_b_1,0.9531725948594948,0.9768746147503582
0,EFP_2_1_0_k_1_b_2,0.9530842837353226,0.9765095970111856
0,EFP_2_1_0_k_2_b_0.5,0.9530145842187736,0.9765216423723156
0,EFP_2_1_0_k_2_b_1,0.9530803665817182,0.9767930547272444
0,EFP_2_1_0_k_2_b_2,0.9530371842520308,0.9767168380049088
0,EFP_2_2_0_k_0.5_b_2,0.9529799973086068,0.9768305676723058
0,EFP_2_2_0_k_1_b_2,0.9530136548743928,0.9763044936606516
0,EFP_2_2_0_k_2_b_2,0.9528354741774102,0.9767240799623436
0,EFP_2_3_0_k_0.5_b_0.5,0.953116348108456,0.9769770627182915
0,EFP_2_3_0_k_0.5_b_2,0.9529223125169792,0.9766056591826228
0,EFP_2_3_0_k_1_b_1,0.9530662141519214,0.9768648048037952
0,EFP_2_3_0_k_1_b_2,0.9529937075862226,0.9765839514691969
0,EFP_2_3_0_k_2_b_0.5,0.9530145094667428,0.9765495853709888
0,EFP_2_3_0_k_2_b_1,0.9529719456733092,0.9762957068740128
0,EFP_2_3_0_k_2_b_2,0.9530260665514768,0.9763189978762188
0,EFP_2_4_0_k_0.5_b_2,0.9529357784184947,0.9766393370445264
0,EFP_2_4_0_k_1_b_2,0.9530502928094,0.9765808056266906
0,EFP_2_4_0_k_2_b_2,0.9529037058773578,0.9764638732742762
0,EFP_2_5_0_k_0.5_b_0.5,0.9529864857992646,0.9763454908016468
0,EFP_2_5_0_k_0.5_b_1,0.9525419254651728,0.9759363682648248
0,EFP_2_5_0_k_0.5_b_2,0.9528288882627128,0.976004431675271
0,EFP_2_5_0_k_1_b_0.5,0.9529469156950564,0.9767265374150148
0,EFP_2_5_0_k_1_b_1,0.9530176546680312,0.976589630080292
