,sig_eff,bkg_eff,bkg_rej
11991,0.990931875935531,0.2654044930133816,0.7345955069866184
11992,0.990931875935531,0.26559590721631543,0.7344040927836846
11993,0.9909492811640617,0.26559590721631543,0.7344040927836846
11994,0.9909492811640617,0.26566551238101865,0.7343344876189813
11995,0.9909666863925923,0.26566551238101865,0.7343344876189813
11996,0.9909666863925923,0.26630936015452344,0.7336906398454766
11997,0.9909666863925923,0.26634416273687506,0.733655837263125
11998,0.9909666863925923,0.26698801051037985,0.7330119894896201
11999,0.990984091621123,0.26698801051037985,0.7330119894896201
12000,0.990984091621123,0.26705761567508307,0.732942384324917
12001,0.9910014968496537,0.26705761567508307,0.732942384324917
12002,0.9910014968496537,0.2671272208397863,0.7328727791602136
12003,0.9910189020781843,0.2671272208397863,0.7328727791602136
12004,0.9910189020781843,0.26730123375154435,0.7326987662484556
12005,0.991036307306715,0.26730123375154435,0.7326987662484556
12006,0.991036307306715,0.2674056414985992,0.7325943585014008
12007,0.9910537125352455,0.2674056414985992,0.7325943585014008
12008,0.9910537125352455,0.2674752466633024,0.7325247533366976
12009,0.9910711177637762,0.2674752466633024,0.7325247533366976
12010,0.9910711177637762,0.267597055701533,0.732402944298467
12011,0.9910885229923069,0.267597055701533,0.732402944298467
12012,0.9910885229923069,0.26831050863974104,0.731689491360259
12013,0.9911059282208375,0.26831050863974104,0.731689491360259
12014,0.9911059282208375,0.2684149163867959,0.7315850836132041
12015,0.9911233334493682,0.2684149163867959,0.7315850836132041
12016,0.9911233334493682,0.2684323176779717,0.7315676823220283
12017,0.9911407386778989,0.2684323176779717,0.7315676823220283
12018,0.9911407386778989,0.268675935754433,0.731324064245567
12019,0.9911581439064295,0.268675935754433,0.731324064245567
12020,0.9911581439064295,0.2687977447926636,0.7312022552073364
12021,0.9911755491349601,0.2687977447926636,0.7312022552073364
12022,0.9911755491349601,0.2688325473750152,0.7311674526249847
12023,0.9911929543634908,0.2688325473750152,0.7311674526249847
12024,0.9911929543634908,0.26884994866619105,0.731150051333809
12025,0.9912103595920214,0.26884994866619105,0.731150051333809
12026,0.9912103595920214,0.26918057319853134,0.7308194268014687
12027,0.9912451700490827,0.26918057319853134,0.7308194268014687
12028,0.9912451700490827,0.2701550455043764,0.7298449544956236
12029,0.9912451700490827,0.270189848086728,0.729810151913272
12030,0.9912451700490827,0.27029425583378286,0.7297057441662171
12031,0.9912799805061441,0.27029425583378286,0.7297057441662171
12032,0.9912799805061441,0.2707640906955296,0.7292359093044705
12033,0.9912973857346747,0.2707640906955296,0.7292359093044705
12034,0.9912973857346747,0.2707814919867054,0.7292185080132946
12035,0.9913147909632053,0.2707814919867054,0.7292185080132946
12036,0.9913147909632053,0.27085109715140865,0.7291489028485914
12037,0.991332196191736,0.27085109715140865,0.7291489028485914
12038,0.991332196191736,0.27149494492491344,0.7285050550750866
